person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
24,87000,RENT,8,HOMEIMPROVEMENT,D,25000,0.1484,0,0.287356322,N,3,11.37367489,10.1266711
24,75000,RENT,0,VENTURE,E,25000,0.147,1,0.333333333,Y,3,11.22525673,10.1266711
23,76000,RENT,7,DEBTCONSOLIDATION,D,25000,0.1602,1,0.328947368,N,4,11.23850178,10.1266711
23,66215,RENT,1,MEDICAL,D,25000,0.1537,1,0.377557955,Y,2,11.1006774,10.1266711
25,90000,RENT,9,MEDICAL,B,25000,0.1099,0,0.277777778,N,4,11.40757606,10.1266711
21,15000,OWN,0,HOMEIMPROVEMENT,A,6200,0.079,1,0.413333333,N,2,9.615872145,8.732465848
26,180000,OWN,2,PERSONAL,B,25000,0.1099,0,0.138888889,N,4,12.10071769,10.1266711
24,180000,OWN,8,EDUCATION,B,21000,0.1148,0,0.116666667,N,3,12.10071769,9.952325335
25,180000,OWN,9,MEDICAL,C,20000,0.1426,0,0.111111111,Y,4,12.10071769,9.903537551
26,180000,OWN,0,HOMEIMPROVEMENT,A,10000,0.08,0,0.055555556,N,4,12.10071769,9.210440367
25,180000,MORTGAGE,3,VENTURE,B,9950,0.1126,0,0.055277778,N,2,12.10071769,9.205428328
23,15000,OWN,7,MEDICAL,B,4475,0.1099,1,0.298333333,N,4,9.615872145,8.406485069
23,78000,RENT,2,VENTURE,D,25000,0.1632,1,0.320512821,Y,3,11.26447693,10.1266711
25,66300,RENT,3,MEDICAL,E,25000,0.1793,1,0.377073906,Y,4,11.10196026,10.1266711
23,90000,RENT,0,DEBTCONSOLIDATION,B,25000,0.1136,0,0.277777778,N,3,11.40757606,10.1266711
24,79000,RENT,9,DEBTCONSOLIDATION,D,25000,0.1496,1,0.316455696,Y,4,11.27721579,10.1266711
24,91800,RENT,4,PERSONAL,C,25000,0.1343,0,0.272331155,Y,3,11.42737847,10.1266711
25,92000,RENT,6,HOMEIMPROVEMENT,B,25000,0.1269,0,0.27173913,N,3,11.42955473,10.1266711
24,92000,RENT,1,VENTURE,C,25000,0.1273,0,0.27173913,Y,4,11.42955473,10.1266711
23,93600,RENT,3,VENTURE,D,25000,0.1521,0,0.267094017,N,4,11.44679635,10.1266711
23,15000,MORTGAGE,1,MEDICAL,C,1750,0.1268,0,0.116666667,Y,3,9.615872145,7.467942332
23,70550,RENT,3,MEDICAL,F,25000,0.1904,1,0.354358611,Y,4,11.16409113,10.1266711
25,83800,RENT,2,DEBTCONSOLIDATION,D,25000,0.1595,1,0.298329356,Y,3,11.33620022,10.1266711
26,175000,MORTGAGE,3,VENTURE,A,2600,0.089,0,0.014857143,N,4,12.07254697,7.863651265
25,175000,MORTGAGE,10,HOMEIMPROVEMENT,A,8000,0.079,0,0.045714286,N,2,12.07254697,8.987321813
22,175000,MORTGAGE,6,EDUCATION,B,18000,0.1099,0,0.102857143,N,2,12.07254697,9.798182591
23,175000,MORTGAGE,8,PERSONAL,B,21000,0.1199,0,0.12,N,3,12.07254697,9.952325335
23,15000,OWN,4,DEBTCONSOLIDATION,C,4000,0.1398,1,0.266666667,N,4,9.615872145,8.294299609
23,15000,OWN,4,VENTURE,B,4600,0.1099,1,0.306666667,N,2,9.615872145,8.43402895
22,88000,RENT,6,DEBTCONSOLIDATION,D,25000,0.1558,1,0.284090909,Y,2,11.38510346,10.1266711
25,74800,RENT,2,MEDICAL,B,25000,0.1099,1,0.334224599,N,2,11.22258653,10.1266711
25,88000,RENT,0,VENTURE,D,25000,0.1496,1,0.284090909,N,4,11.38510346,10.1266711
25,15000,OWN,2,HOMEIMPROVEMENT,D,1750,0.1531,0,0.116666667,Y,4,9.615872145,7.467942332
26,88000,RENT,2,VENTURE,D,25000,0.1565,1,0.284090909,N,3,11.38510346,10.1266711
25,100000,RENT,1,VENTURE,B,25000,0.0933,0,0.25,N,4,11.51293546,10.1266711
23,15000,MORTGAGE,0,PERSONAL,C,3600,0.1347,1,0.24,N,4,9.615872145,8.188966864
24,102400,RENT,8,PERSONAL,B,25000,0.1036,0,0.244140625,N,3,11.53665176,10.1266711
24,92000,RENT,1,HOMEIMPROVEMENT,E,25000,0.1677,1,0.27173913,Y,4,11.42955473,10.1266711
23,93000,RENT,0,DEBTCONSOLIDATION,D,25000,0.1459,1,0.268817204,Y,2,11.44036552,10.1266711
22,175000,RENT,6,VENTURE,C,3500,0.1191,0,0.02,Y,2,12.07254697,8.160803921
23,175000,MORTGAGE,3,EDUCATION,A,7200,0.0838,0,0.041142857,N,3,12.07254697,8.881975184
25,174708,RENT,9,VENTURE,B,9000,0.1059,0,0.051514527,N,3,12.07087701,9.105090961
25,174000,MORTGAGE,2,DEBTCONSOLIDATION,C,8800,0.1427,0,0.050574713,N,3,12.06681633,9.08262063
26,174000,RENT,8,DEBTCONSOLIDATION,B,12000,0.1253,0,0.068965517,N,4,12.06681633,9.392745259
25,162000,MORTGAGE,5,DEBTCONSOLIDATION,E,25000,0.16,1,0.154320988,Y,3,11.99535779,10.1266711
26,173467,MORTGAGE,10,VENTURE,B,10000,0.1171,0,0.057647852,N,4,12.06374842,9.210440367
21,15000,OWN,0,HOMEIMPROVEMENT,C,3175,0.1154,1,0.211666667,Y,3,9.615872145,8.063377822
25,96000,RENT,2,HOMEIMPROVEMENT,E,25000,0.1568,1,0.260416667,Y,4,11.47211389,10.1266711
21,15120,MORTGAGE,0,EDUCATION,B,1500,0.1059,0,0.099206349,N,2,9.623839785,7.313886832
24,97908,RENT,8,HOMEIMPROVEMENT,D,25000,0.1261,1,0.255341749,Y,2,11.49179375,10.1266711
26,110000,RENT,3,PERSONAL,C,25000,0.1099,0,0.227272727,Y,2,11.60824474,10.1266711
23,15204,MORTGAGE,7,PERSONAL,A,2800,0.0849,1,0.184162063,N,3,9.6293796,7.937731775
25,159600,RENT,0,PERSONAL,D,30000,0.1727,1,0.187969925,Y,4,11.98043223,10.30898599
24,171500,RENT,6,DEBTCONSOLIDATION,A,18000,0.089,0,0.104956268,N,4,12.05234438,9.798182591
25,170004,MORTGAGE,3,MEDICAL,B,10000,0.1111,0,0.058822145,N,4,12.04358313,9.210440367
24,158004,RENT,0,HOMEIMPROVEMENT,D,25000,0.1459,1,0.158223842,Y,2,11.97038196,10.1266711
26,170000,RENT,0,VENTURE,B,13000,0.1242,0,0.076470588,N,3,12.0435596,9.472781557
24,83300,RENT,0,MEDICAL,D,25000,0.1099,1,0.300120048,N,2,11.33021583,10.1266711
24,110000,RENT,7,HOMEIMPROVEMENT,D,25000,0.157,0,0.227272727,Y,2,11.60824474,10.1266711
22,15360,OWN,7,HOMEIMPROVEMENT,B,2500,0.1253,1,0.162760417,N,3,9.639587109,7.824445931
25,134300,RENT,3,MEDICAL,D,5000,0.1649,1,0.037230082,N,2,11.80783883,8.517393171
25,170000,MORTGAGE,2,EDUCATION,A,20000,0.0749,0,0.117647059,N,2,12.0435596,9.903537551
22,100580,RENT,6,DEBTCONSOLIDATION,D,25000,0.1496,1,0.248558362,Y,2,11.51871865,10.1266711
25,113000,RENT,7,MEDICAL,C,25000,0.1273,0,0.221238938,Y,4,11.63515195,10.1266711
24,120000,RENT,8,EDUCATION,B,25000,0.1065,0,0.208333333,N,4,11.69525536,10.1266711
25,120000,RENT,6,MEDICAL,B,25000,0.1074,0,0.208333333,N,2,11.69525536,10.1266711
23,120000,RENT,7,EDUCATION,B,25000,0.0999,0,0.208333333,N,2,11.69525536,10.1266711
24,91800,RENT,5,MEDICAL,D,25000,0.1533,1,0.272331155,Y,2,11.42737847,10.1266711
21,15600,OWN,5,VENTURE,A,1000,0.0729,0,0.064102564,N,4,9.655090294,6.908754779
26,108000,RENT,2,PERSONAL,D,25000,0.1505,1,0.231481481,N,3,11.58989577,10.1266711
26,129996,RENT,6,PERSONAL,B,25000,0.1075,0,0.19231361,N,3,11.77526665,10.1266711
23,130000,RENT,4,EDUCATION,D,25000,0.1602,0,0.192307692,Y,2,11.77529742,10.1266711
23,130000,RENT,7,VENTURE,B,25000,0.1149,0,0.192307692,N,4,11.77529742,10.1266711
25,170000,OWN,4,EDUCATION,B,20000,0.1253,0,0.117647059,N,4,12.0435596,9.903537551
26,170000,MORTGAGE,0,VENTURE,C,12000,0.1357,0,0.070588235,Y,2,12.0435596,9.392745259
22,169000,RENT,1,PERSONAL,B,14000,0.1114,0,0.082840237,N,3,12.03765991,9.546884035
26,168750,RENT,10,MEDICAL,C,24250,0.1287,0,0.143703704,Y,3,12.03617953,10.09621313
23,168600,RENT,3,EDUCATION,B,20000,0.1158,0,0.118623962,N,3,12.03529026,9.903537551
24,168288,RENT,5,HOMEIMPROVEMENT,B,1800,0.1112,0,0.01069595,N,3,12.03343802,7.496097345
25,168000,MORTGAGE,2,PERSONAL,B,35000,0.1065,0,0.208333333,N,2,12.03172521,10.46313191
24,133300,RENT,6,DEBTCONSOLIDATION,B,25000,0.1037,0,0.187546887,N,2,11.80036501,10.1266711
24,15600,OWN,5,HOMEIMPROVEMENT,A,3300,0.0639,1,0.211538462,N,4,9.655090294,8.101980732
24,134000,RENT,8,PERSONAL,D,25000,0.1607,0,0.186567164,Y,3,11.80560254,10.1266711
25,134000,RENT,7,MEDICAL,B,25000,0.1062,0,0.186567164,N,2,11.80560254,10.1266711
25,15600,OWN,0,VENTURE,F,3200,0.1809,1,0.205128205,N,2,9.655090294,8.07121854
25,135000,RENT,5,EDUCATION,B,25000,0.1136,0,0.185185185,N,4,11.81303746,10.1266711
26,135660,RENT,10,DEBTCONSOLIDATION,B,25000,0.1253,0,0.18428424,N,4,11.81791441,10.1266711
25,145000,RENT,0,EDUCATION,B,25000,0.0999,0,0.172413793,N,4,11.88449592,10.1266711
23,150000,RENT,4,EDUCATION,B,25000,0.1036,0,0.166666667,N,3,11.91839724,10.1266711
23,165000,MORTGAGE,3,EDUCATION,A,9600,0.0599,0,0.058181818,N,3,12.01370681,9.169622539
22,153000,MORTGAGE,5,DEBTCONSOLIDATION,D,24000,0.1562,1,0.156862745,Y,2,11.93819974,10.08585078
24,165000,MORTGAGE,5,PERSONAL,B,20000,0.1037,0,0.121212121,N,4,12.01370681,9.903537551
25,165000,MORTGAGE,0,HOMEIMPROVEMENT,F,25000,0.1974,0,0.151515152,N,4,12.01370681,10.1266711
21,165000,MORTGAGE,5,EDUCATION,A,20000,0.0691,0,0.121212121,N,4,12.01370681,9.903537551
23,16000,OWN,7,MEDICAL,A,6000,0.079,1,0.375,N,2,9.680406499,8.699681401
23,16000,MORTGAGE,3,DEBTCONSOLIDATION,C,2275,0.1306,0,0.1421875,Y,4,9.680406499,7.730174795
23,16000,OWN,7,PERSONAL,A,2000,0.0639,0,0.125,N,3,9.680406499,7.601402335
23,148000,RENT,1,DEBTCONSOLIDATION,E,25000,0.1493,1,0.168918919,N,3,11.90497431,10.1266711
23,16000,MORTGAGE,1,MEDICAL,C,5600,0.1284,1,0.35,N,4,9.680406499,8.630700432
24,16020,OWN,3,VENTURE,E,3625,0.1714,1,0.22627965,Y,2,9.681655641,8.195885391
22,16094,MORTGAGE,2,VENTURE,A,5500,0.0714,1,0.341742264,N,3,9.686263944,8.612685173
25,175000,RENT,2,PERSONAL,A,25000,0.089,0,0.142857143,N,2,12.07254697,10.1266711
22,16200,OWN,6,PERSONAL,B,2000,0.1242,0,0.12345679,N,3,9.692828248,7.601402335
24,185000,RENT,7,HOMEIMPROVEMENT,C,25000,0.1268,0,0.135135135,Y,2,12.12811651,10.1266711
25,162000,RENT,9,PERSONAL,C,25000,0.1103,0,0.154320988,N,2,11.99535779,10.1266711
26,161000,RENT,10,VENTURE,A,30000,0.079,0,0.186335404,N,4,11.98916586,10.30898599
22,160000,MORTGAGE,0,MEDICAL,B,35000,0.1065,0,0.21875,N,4,11.98293534,10.46313191
25,225000,RENT,5,VENTURE,B,25000,0.1186,0,0.111111111,N,4,12.32386013,10.1266711
25,16400,OWN,1,PERSONAL,A,5000,0.0894,1,0.304878049,N,4,9.705097588,8.517393171
23,16500,OWN,6,VENTURE,B,4375,0.0963,1,0.265151515,N,4,9.711176264,8.383890344
25,49500,RENT,6,PERSONAL,C,24750,0.1422,1,0.5,N,3,10.80974815,10.11662117
23,60000,RENT,4,DEBTCONSOLIDATION,B,24750,0.0933,1,0.4125,N,3,11.00211651,10.11662117
24,84200,RENT,8,MEDICAL,C,24500,0.1385,0,0.290973872,N,4,11.34096208,10.10646921
22,16800,MORTGAGE,5,EDUCATION,B,2000,0.1065,0,0.119047619,N,2,9.729193687,7.601402335
24,92000,RENT,8,MEDICAL,B,24500,0.1146,0,0.266304348,N,4,11.42955473,10.10646921
23,160000,MORTGAGE,5,PERSONAL,A,35000,0.0766,0,0.21875,N,2,11.98293534,10.46313191
24,160000,MORTGAGE,9,VENTURE,E,12000,0.1677,0,0.075,N,4,11.98293534,9.392745259
25,160000,MORTGAGE,1,PERSONAL,B,12000,0.0963,0,0.075,N,4,11.98293534,9.392745259
26,160000,RENT,6,PERSONAL,C,25000,0.1223,0,0.15625,Y,4,11.98293534,10.1266711
25,125800,MORTGAGE,0,MEDICAL,D,10000,0.1409,1,0.079491256,N,4,11.74245657,9.210440367
25,54000,RENT,2,PERSONAL,C,24250,0.1398,1,0.449074074,N,4,10.89675784,10.09621313
23,62500,RENT,1,EDUCATION,B,24250,0.1062,1,0.388,N,4,11.04293784,10.09621313
24,16800,MORTGAGE,4,DEBTCONSOLIDATION,A,3900,0.1099,1,0.232142857,N,3,9.729193687,8.26898821
25,68400,RENT,9,PERSONAL,E,24250,0.1756,1,0.354532164,N,4,11.13314272,10.09621313
26,56045,RENT,1,MEDICAL,D,24250,0.1496,1,0.432688019,N,2,10.93392806,10.09621313
22,74000,RENT,7,DEBTCONSOLIDATION,D,24250,0.1565,1,0.327702703,Y,2,11.21183389,10.09621313
24,65453,RENT,9,MEDICAL,D,24250,0.157,1,0.370494859,N,2,11.08910288,10.09621313
24,89908,RENT,1,VENTURE,B,24250,0.1253,0,0.269720158,N,3,11.40655333,10.09621313
26,78000,RENT,0,HOMEIMPROVEMENT,E,24250,0.1756,1,0.310897436,Y,3,11.26447693,10.09621313
23,100000,RENT,0,PERSONAL,C,24250,0.1287,0,0.2425,Y,2,11.51293546,10.09621313
23,103000,RENT,6,PERSONAL,D,24250,0.157,0,0.235436893,N,2,11.54249398,10.09621313
25,160000,MORTGAGE,2,EDUCATION,A,9000,0.1099,0,0.05625,N,3,11.98293534,9.105090961
25,160000,OWN,5,VENTURE,B,15000,0.1114,0,0.09375,N,4,11.98293534,9.615872145
24,160000,MORTGAGE,3,VENTURE,D,20000,0.16,0,0.125,N,3,11.98293534,9.903537551
23,160000,MORTGAGE,2,EDUCATION,D,25000,0.1565,0,0.15625,Y,2,11.98293534,10.1266711
26,160000,MORTGAGE,0,DEBTCONSOLIDATION,C,13750,0.1099,0,0.0859375,N,4,11.98293534,9.528866828
21,160000,MORTGAGE,3,VENTURE,D,15250,0.1531,0,0.0953125,Y,4,11.98293534,9.632400354
25,160000,MORTGAGE,3,VENTURE,C,20000,0.1347,0,0.125,Y,2,11.98293534,9.903537551
22,16800,MORTGAGE,0,HOMEIMPROVEMENT,C,4750,0.1385,1,0.282738095,Y,2,9.729193687,8.466110401
25,111996,RENT,9,PERSONAL,D,24250,0.1099,0,0.21652559,N,3,11.62622736,10.09621313
21,16800,MORTGAGE,0,VENTURE,B,6000,0.1039,1,0.357142857,N,4,9.729193687,8.699681401
25,115200,RENT,0,HOMEIMPROVEMENT,B,24250,0.1136,0,0.210503472,N,2,11.65443371,10.09621313
23,144000,RENT,0,EDUCATION,B,24250,0.1183,0,0.168402778,N,3,11.87757552,10.09621313
23,287000,RENT,3,EDUCATION,B,24250,0.1253,0,0.084494774,N,3,12.56724098,10.09621313
22,108000,RENT,1,HOMEIMPROVEMENT,D,24150,0.1496,1,0.223611111,Y,3,11.58989577,10.09208107
22,43000,RENT,7,DEBTCONSOLIDATION,C,24000,0.1385,1,0.558139535,Y,3,10.66897865,10.08585078
23,47004,RENT,1,VENTURE,B,24000,0.1158,1,0.510594843,N,4,10.75800926,10.08585078
24,48000,RENT,4,VENTURE,D,24000,0.1629,1,0.5,Y,2,10.77897712,10.08585078
26,48000,RENT,4,MEDICAL,A,24000,0.1099,1,0.5,N,3,10.77897712,10.08585078
21,44964,RENT,2,EDUCATION,D,24000,0.1629,1,0.533760342,Y,2,10.71363969,10.08585078
25,52000,RENT,4,PERSONAL,B,24000,0.1074,1,0.461538462,N,2,10.85901823,10.08585078
22,17352,MORTGAGE,4,EDUCATION,C,2250,0.1527,0,0.12966805,Y,3,9.761520681,7.719129841
24,47000,RENT,3,PERSONAL,F,24000,0.178,1,0.510638298,N,2,10.75792416,10.08585078
22,17400,MORTGAGE,6,VENTURE,B,1000,0.1136,0,0.057471264,N,2,9.764282955,6.908754779
22,49000,RENT,2,MEDICAL,E,24000,0.1756,1,0.489795918,N,4,10.79959599,10.08585078
26,60000,RENT,0,PERSONAL,A,24000,0.079,1,0.4,N,4,11.00211651,10.08585078
25,60000,RENT,3,PERSONAL,B,24000,0.1099,1,0.4,N,4,11.00211651,10.08585078
22,60000,RENT,0,PERSONAL,A,24000,0.0729,1,0.4,N,3,11.00211651,10.08585078
21,60000,RENT,5,MEDICAL,B,24000,0.1075,1,0.4,N,2,11.00211651,10.08585078
26,62004,RENT,9,DEBTCONSOLIDATION,A,24000,0.079,1,0.387071802,N,3,11.03497031,10.08585078
22,62400,RENT,3,EDUCATION,D,24000,0.1484,1,0.384615385,N,2,11.04133658,10.08585078
26,65000,RENT,10,DEBTCONSOLIDATION,A,24000,0.1099,1,0.369230769,N,2,11.08215793,10.08585078
22,17760,MORTGAGE,6,EDUCATION,C,4975,0.1099,1,0.280123874,Y,3,9.784760321,8.512381634
23,59000,RENT,5,DEBTCONSOLIDATION,E,24000,0.1969,1,0.406779661,Y,2,10.98530967,10.08585078
23,66000,RENT,6,VENTURE,A,24000,0.1099,1,0.363636364,N,4,11.09742517,10.08585078
24,60000,RENT,0,VENTURE,D,24000,0.1496,1,0.4,N,4,11.00211651,10.08585078
25,66143,RENT,9,EDUCATION,A,24000,0.0699,1,0.362850188,N,3,11.09958946,10.08585078
22,62250,RENT,3,PERSONAL,E,24000,0.1645,1,0.385542169,Y,4,11.03892988,10.08585078
24,70000,RENT,8,EDUCATION,B,24000,0.1099,1,0.342857143,N,4,11.15626481,10.08585078
23,74000,RENT,7,DEBTCONSOLIDATION,B,24000,0.1099,1,0.324324324,N,2,11.21183389,10.08585078
22,18000,OWN,3,PERSONAL,A,3000,0.079,1,0.166666667,N,4,9.798182591,8.006700845
22,75000,RENT,6,EDUCATION,B,24000,0.1269,1,0.32,N,4,11.22525673,10.08585078
24,75000,RENT,9,MEDICAL,B,24000,0.1037,1,0.32,N,3,11.22525673,10.08585078
24,75000,RENT,7,HOMEIMPROVEMENT,C,24000,0.1099,1,0.32,N,3,11.22525673,10.08585078
26,69000,RENT,0,DEBTCONSOLIDATION,F,24000,0.1583,1,0.347826087,N,3,11.14187628,10.08585078
23,78000,RENT,4,PERSONAL,C,24000,0.1392,1,0.307692308,N,3,11.26447693,10.08585078
22,18000,OWN,4,VENTURE,B,2000,0.1149,0,0.111111111,N,3,9.798182591,7.601402335
24,80000,RENT,2,MEDICAL,B,24000,0.1025,0,0.3,N,2,11.28979441,10.08585078
22,18000,OWN,1,HOMEIMPROVEMENT,A,3500,0.0749,1,0.194444444,N,4,9.798182591,8.160803921
23,18000,OWN,3,EDUCATION,A,4000,0.0599,1,0.222222222,N,2,9.798182591,8.294299609
23,74700,RENT,6,PERSONAL,D,24000,0.1292,1,0.321285141,N,2,11.22124876,10.08585078
26,88596,RENT,3,PERSONAL,B,24000,0.1158,0,0.270892591,N,3,11.39185328,10.08585078
25,95000,RENT,4,EDUCATION,A,24000,0.089,0,0.252631579,N,2,11.4616427,10.08585078
22,83000,RENT,6,DEBTCONSOLIDATION,E,24000,0.1969,1,0.289156627,N,3,11.32660793,10.08585078
25,95000,RENT,9,VENTURE,A,24000,0.0654,0,0.252631579,N,4,11.4616427,10.08585078
21,18000,OWN,3,HOMEIMPROVEMENT,D,4900,0.1454,1,0.272222222,Y,4,9.798182591,8.497194545
21,18000,OWN,4,EDUCATION,B,5000,0.1111,1,0.277777778,N,2,9.798182591,8.517393171
26,100000,RENT,5,PERSONAL,C,24000,0.1273,0,0.24,N,4,11.51293546,10.08585078
24,110000,RENT,7,VENTURE,D,24000,0.1562,0,0.218181818,N,4,11.60824474,10.08585078
24,18000,OWN,0,HOMEIMPROVEMENT,A,6250,0.0654,1,0.347222222,N,4,9.798182591,8.74049673
22,98000,RENT,7,DEBTCONSOLIDATION,F,24000,0.1099,1,0.244897959,Y,2,11.49273296,10.08585078
26,103872,RENT,6,DEBTCONSOLIDATION,G,24000,0.2003,1,0.231053604,N,4,11.55092428,10.08585078
22,120000,RENT,4,EDUCATION,B,24000,0.0991,0,0.2,N,4,11.69525536,10.08585078
24,120000,RENT,1,VENTURE,B,24000,0.1269,0,0.2,N,4,11.69525536,10.08585078
26,108000,RENT,9,EDUCATION,G,24000,0.2016,1,0.222222222,N,3,11.58989577,10.08585078
24,124080,RENT,4,PERSONAL,D,24000,0.1649,0,0.193423598,Y,4,11.72868986,10.08585078
23,18000,MORTGAGE,1,MEDICAL,D,2500,0.1595,1,0.138888889,N,2,9.798182591,7.824445931
24,130000,RENT,7,DEBTCONSOLIDATION,B,24000,0.1149,0,0.184615385,N,3,11.77529742,10.08585078
25,135000,RENT,8,PERSONAL,B,24000,0.1099,0,0.177777778,N,2,11.81303746,10.08585078
24,135000,RENT,4,HOMEIMPROVEMENT,C,24000,0.1379,0,0.177777778,N,2,11.81303746,10.08585078
23,114750,RENT,2,MEDICAL,G,24000,0.2003,1,0.209150327,Y,3,11.65051984,10.08585078
23,150000,RENT,0,EDUCATION,A,24000,0.0749,0,0.16,N,4,11.91839724,10.08585078
23,138000,RENT,7,DEBTCONSOLIDATION,D,24000,0.16,1,0.173913043,Y,2,11.83501621,10.08585078
24,18000,OWN,6,PERSONAL,A,13000,0.0788,1,0.722222222,N,3,9.798182591,9.472781557
21,18000,OWN,0,VENTURE,B,6250,0.1062,1,0.347222222,N,4,9.798182591,8.74049673
26,155000,RENT,7,DEBTCONSOLIDATION,B,24000,0.1099,0,0.15483871,N,4,11.95118685,10.08585078
26,148000,RENT,1,EDUCATION,F,24000,0.183,1,0.162162162,N,2,11.90497431,10.08585078
26,170000,RENT,3,DEBTCONSOLIDATION,C,24000,0.1099,0,0.141176471,Y,2,12.0435596,10.08585078
21,18000,OWN,1,PERSONAL,B,2500,0.1136,0,0.138888889,N,3,9.798182591,7.824445931
24,43896,RENT,8,HOMEIMPROVEMENT,B,23975,0.1099,1,0.546177328,N,2,10.68960126,10.08480861
23,120000,RENT,4,MEDICAL,C,23750,0.1347,0,0.197916667,N,2,11.69525536,10.07537991
24,54996,RENT,2,PERSONAL,B,23600,0.1189,1,0.429122118,N,3,10.91503392,10.06904436
24,18000,MORTGAGE,0,DEBTCONSOLIDATION,B,10000,0.1218,1,0.555555556,N,2,9.798182591,9.210440367
25,102000,RENT,9,DEBTCONSOLIDATION,C,23600,0.1349,0,0.231372549,N,4,11.5327379,10.06904436
23,75000,RENT,3,PERSONAL,E,23575,0.145,1,0.314333333,N,4,11.22525673,10.06798452
22,18000,OWN,2,MEDICAL,C,4000,0.1099,1,0.222222222,N,2,9.798182591,8.294299609
22,18000,OWN,1,MEDICAL,D,5400,0.1531,1,0.3,Y,2,9.798182591,8.594339401
25,18000,MORTGAGE,1,MEDICAL,B,4000,0.1099,1,0.222222222,N,3,9.798182591,8.294299609
21,18000,OWN,5,VENTURE,B,3375,0.1099,1,0.1875,N,2,9.798182591,8.124446856
22,66960,RENT,1,VENTURE,A,23400,0.0749,1,0.349462366,N,2,11.11186564,10.06053404
22,43385,RENT,7,PERSONAL,C,23000,0.1099,1,0.530137144,N,3,10.67789209,10.04329297
25,56544,RENT,3,EDUCATION,B,23000,0.1099,1,0.406762875,N,2,10.94279206,10.04329297
23,60000,RENT,2,VENTURE,B,23000,0.1218,1,0.383333333,N,4,11.00211651,10.04329297
24,18000,MORTGAGE,3,VENTURE,C,1200,0.1134,0,0.066666667,Y,4,9.798182591,7.090909822
25,63208,RENT,9,EDUCATION,B,23000,0.0991,1,0.36387799,N,3,11.05420198,10.04329297
24,65000,RENT,0,HOMEIMPROVEMENT,B,23000,0.1199,1,0.353846154,N,4,11.08215793,10.04329297
23,68000,RENT,7,EDUCATION,B,23000,0.0962,1,0.338235294,N,2,11.12727769,10.04329297
22,18000,OWN,1,DEBTCONSOLIDATION,B,3000,0.0996,1,0.166666667,N,3,9.798182591,8.006700845
25,80000,RENT,9,VENTURE,C,23000,0.1099,0,0.2875,N,2,11.28979441,10.04329297
24,88000,RENT,1,VENTURE,D,23000,0.1454,1,0.261363636,N,2,11.38510346,10.04329297
22,58600,RENT,5,MEDICAL,B,22750,0.1136,1,0.388225256,N,4,10.97850704,10.03236438
23,70000,RENT,7,DEBTCONSOLIDATION,C,22500,0.1427,1,0.321428571,N,2,11.15626481,10.02131503
24,18287,OWN,3,HOMEIMPROVEMENT,B,3000,0.1199,1,0.164050965,N,3,9.814000386,8.006700845
26,69846,RENT,2,EDUCATION,F,22500,0.1899,1,0.322137273,Y,2,11.15406241,10.02131503
24,73000,RENT,0,VENTURE,E,22400,0.167,1,0.306849315,Y,4,11.19822842,10.01686088
24,18500,MORTGAGE,8,PERSONAL,A,5000,0.0932,1,0.27027027,N,3,9.825580064,8.517393171
23,35000,RENT,2,DEBTCONSOLIDATION,B,22250,0.1269,1,0.635714286,N,3,10.46313191,10.01014223
25,43000,RENT,9,HOMEIMPROVEMENT,C,22000,0.1311,1,0.511627907,N,2,10.66897865,9.998843186
25,52000,RENT,4,PERSONAL,B,22000,0.1074,1,0.423076923,N,2,10.85901823,9.998843186
21,18701,MORTGAGE,0,PERSONAL,D,4200,0.1411,1,0.22458692,Y,4,9.836385749,8.343077871
22,57000,RENT,6,EDUCATION,B,22000,0.0963,1,0.385964912,N,3,10.95082409,9.998843186
25,58000,RENT,0,MEDICAL,C,22000,0.1465,1,0.379310345,N,2,10.96821553,9.998843186
23,60000,RENT,6,DEBTCONSOLIDATION,B,22000,0.1025,1,0.366666667,N,4,11.00211651,9.998843186
24,60000,RENT,3,VENTURE,C,22000,0.1426,1,0.366666667,Y,2,11.00211651,9.998843186
25,18840,MORTGAGE,5,EDUCATION,B,3000,0.0991,1,0.159235669,N,2,9.843790625,8.006700845
26,56000,RENT,7,MEDICAL,E,22000,0.1719,1,0.392857143,N,3,10.93312483,9.998843186
22,70000,RENT,3,EDUCATION,B,22000,0.1136,1,0.314285714,N,4,11.15626481,9.998843186
22,66000,RENT,1,EDUCATION,F,22000,0.1099,1,0.333333333,N,2,11.09742517,9.998843186
23,74064,RENT,3,DEBTCONSOLIDATION,B,22000,0.1059,0,0.297040397,N,3,11.21269837,9.998843186
24,76597,RENT,5,EDUCATION,B,22000,0.0925,0,0.287217515,N,2,11.24632625,9.998843186
22,19000,OWN,6,MEDICAL,A,3625,0.0849,1,0.190789474,N,3,9.852246888,8.195885391
26,77000,RENT,0,VENTURE,A,22000,0.0654,0,0.285714286,N,3,11.25157369,9.998843186
21,19000,OWN,5,MEDICAL,A,6000,0.0849,1,0.315789474,N,3,9.852246888,8.699681401
24,80000,RENT,0,MEDICAL,A,22000,0.1099,0,0.275,N,4,11.28979441,9.998843186
26,82600,RENT,10,VENTURE,B,22000,0.1269,0,0.266343826,N,2,11.32177707,9.998843186
