person_age,person_emp_length,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
25,7,0.0579,1,0.373263889,2,9.575052928,8.589699882,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.1311,1,0.344295709,2,11.19289925,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23,3,0.1036,1,0.337837838,3,11.21183389,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,9,0.1036,1,0.333333333,2,11.22525673,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,0.1099,0,0.114583333,2,12.16525586,9.998843186,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,1,0.1253,0,0.052356021,4,12.16003394,9.210440367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,5,0.1099,0,0.078822911,3,12.15636231,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,3,0.1099,0,0.052631579,3,12.15478461,9.210440367,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,4,0.1025,1,0.333333333,4,11.22525673,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,1,0.1595,1,0.352112676,4,11.17044924,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,3,0.1218,0,0.105263158,4,12.15478461,9.903537551,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,0,0.1183,0,0.126318449,3,12.15476356,10.08585078,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,7,0.1099,1,0.320512821,2,11.26447693,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,1,0.1062,1,0.320512821,3,11.26447693,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,7,0.1074,1,0.318455111,3,11.2709176,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,9,0.1025,0,0.053763441,4,12.13350733,9.210440367,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,4,0.1242,0,0.189189189,2,12.12811651,10.46313191,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,6,0.1527,0,0.081081081,2,12.12811651,9.615872145,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,8,0.1533,1,0.402900886,2,11.03571191,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,7,0.1521,1,0.314798026,2,11.28246773,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,4,0.1472,1,0.434027778,2,9.575052928,8.74049673,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,8,0.157,1,0.313948086,2,11.2851713,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,0,0.1335,1,0.313944143,4,11.28518386,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,0,0.1099,0,0.104166667,4,9.575052928,7.313886832,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,6,0.0662,1,0.3125,2,11.28979441,10.1266711,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,5,0.1361,1,0.3125,4,11.28979441,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,4,0.1136,0,0.135135135,2,12.12811651,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,10,0.0768,0,0.027027027,2,12.12811651,8.517393171,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,7,0.1446,0,0.118924062,4,12.12807327,9.998843186,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,5,0.1183,0,0.013586957,2,12.12269647,7.824445931,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,6,0.1347,1,0.11627907,4,12.05525557,9.903537551,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,2,0.1149,0,0.109289617,3,12.1172469,9.903537551,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,3,0.1099,0,0.005464481,2,12.1172469,6.908754779,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.0603,0,0.081988718,3,12.11698457,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,7,0.1635,1,0.337819577,4,11.21188794,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,10,0.1099,1,0.337819577,4,11.21188794,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,5,0.0729,1,0.308641975,3,11.30221678,10.1266711,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,1,0.1136,1,0.306372549,3,11.3095968,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,8,0.1025,0,0.304878049,2,11.31448672,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,5,0.1112,0,0.301204819,3,11.32660793,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,5,0.1292,0,0.301204819,3,11.32660793,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,8,0.1864,0,0.1,4,12.10071769,9.798182591,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23,8,0.0751,0,0.155555556,3,12.10071769,10.2399955,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,2,0.167,1,0.277777778,2,9.575052928,8.294299609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,0,0.1114,0,0.145833333,4,9.575052928,7.650168701,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,6,0.183,0,0.295857988,4,11.34451865,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24,5,0.1062,0,0.294117647,4,11.3504183,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,7,0.1199,0,0.077777778,2,12.10071769,9.546884035,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,2,0.0963,0,0.066666667,4,12.10071769,9.392745259,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,9,0.1825,1,0.070028011,4,11.86920733,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,0,0.1099,1,0.409165303,4,9.593218981,8.699681401,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,8,0.1484,0,0.287356322,3,11.37367489,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24,0,0.147,1,0.333333333,3,11.22525673,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,7,0.1602,1,0.328947368,4,11.23850178,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,1,0.1537,1,0.377557955,2,11.1006774,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,9,0.1099,0,0.277777778,4,11.40757606,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,0,0.079,1,0.413333333,2,9.615872145,8.732465848,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
26,2,0.1099,0,0.138888889,4,12.10071769,10.1266711,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,8,0.1148,0,0.116666667,3,12.10071769,9.952325335,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,9,0.1426,0,0.111111111,4,12.10071769,9.903537551,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,0,0.08,0,0.055555556,4,12.10071769,9.210440367,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,3,0.1126,0,0.055277778,2,12.10071769,9.205428328,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,7,0.1099,1,0.298333333,4,9.615872145,8.406485069,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,2,0.1632,1,0.320512821,3,11.26447693,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,3,0.1793,1,0.377073906,4,11.10196026,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
23,0,0.1136,0,0.277777778,3,11.40757606,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,9,0.1496,1,0.316455696,4,11.27721579,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24,4,0.1343,0,0.272331155,3,11.42737847,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,6,0.1269,0,0.27173913,3,11.42955473,10.1266711,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,1,0.1273,0,0.27173913,4,11.42955473,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23,3,0.1521,0,0.267094017,4,11.44679635,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23,1,0.1268,0,0.116666667,3,9.615872145,7.467942332,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,3,0.1904,1,0.354358611,4,11.16409113,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25,2,0.1595,1,0.298329356,3,11.33620022,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,3,0.089,0,0.014857143,4,12.07254697,7.863651265,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,10,0.079,0,0.045714286,2,12.07254697,8.987321813,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1099,0,0.102857143,2,12.07254697,9.798182591,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,8,0.1199,0,0.12,3,12.07254697,9.952325335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,4,0.1398,1,0.266666667,4,9.615872145,8.294299609,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,4,0.1099,1,0.306666667,2,9.615872145,8.43402895,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,6,0.1558,1,0.284090909,2,11.38510346,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,2,0.1099,1,0.334224599,2,11.22258653,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,0,0.1496,1,0.284090909,4,11.38510346,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25,2,0.1531,0,0.116666667,4,9.615872145,7.467942332,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,2,0.1565,1,0.284090909,3,11.38510346,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25,1,0.0933,0,0.25,4,11.51293546,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,0,0.1347,1,0.24,4,9.615872145,8.188966864,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,8,0.1036,0,0.244140625,3,11.53665176,10.1266711,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,1,0.1677,1,0.27173913,4,11.42955473,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,0,0.1459,1,0.268817204,2,11.44036552,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
22,6,0.1191,0,0.02,2,12.07254697,8.160803921,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23,3,0.0838,0,0.041142857,3,12.07254697,8.881975184,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.1059,0,0.051514527,3,12.07087701,9.105090961,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,2,0.1427,0,0.050574713,3,12.06681633,9.08262063,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,8,0.1253,0,0.068965517,4,12.06681633,9.392745259,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,0.16,1,0.154320988,3,11.99535779,10.1266711,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
26,10,0.1171,0,0.057647852,4,12.06374842,9.210440367,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,0,0.1154,1,0.211666667,3,9.615872145,8.063377822,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,2,0.1568,1,0.260416667,4,11.47211389,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,0,0.1059,0,0.099206349,2,9.623839785,7.313886832,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.1261,1,0.255341749,2,11.49179375,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,3,0.1099,0,0.227272727,2,11.60824474,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,7,0.0849,1,0.184162063,3,9.6293796,7.937731775,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25,0,0.1727,1,0.187969925,4,11.98043223,10.30898599,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,6,0.089,0,0.104956268,4,12.05234438,9.798182591,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,0.1111,0,0.058822145,4,12.04358313,9.210440367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,0,0.1459,1,0.158223842,2,11.97038196,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,0,0.1242,0,0.076470588,3,12.0435596,9.472781557,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,0,0.1099,1,0.300120048,2,11.33021583,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,7,0.157,0,0.227272727,2,11.60824474,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,7,0.1253,1,0.162760417,3,9.639587109,7.824445931,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,3,0.1649,1,0.037230082,2,11.80783883,8.517393171,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,2,0.0749,0,0.117647059,2,12.0435596,9.903537551,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,6,0.1496,1,0.248558362,2,11.51871865,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,7,0.1273,0,0.221238938,4,11.63515195,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,8,0.1065,0,0.208333333,4,11.69525536,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,6,0.1074,0,0.208333333,2,11.69525536,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,7,0.0999,0,0.208333333,2,11.69525536,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,5,0.1533,1,0.272331155,2,11.42737847,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21,5,0.0729,0,0.064102564,4,9.655090294,6.908754779,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,2,0.1505,1,0.231481481,3,11.58989577,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,6,0.1075,0,0.19231361,3,11.77526665,10.1266711,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,4,0.1602,0,0.192307692,2,11.77529742,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23,7,0.1149,0,0.192307692,4,11.77529742,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,4,0.1253,0,0.117647059,4,12.0435596,9.903537551,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,0,0.1357,0,0.070588235,2,12.0435596,9.392745259,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,1,0.1114,0,0.082840237,3,12.03765991,9.546884035,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,10,0.1287,0,0.143703704,3,12.03617953,10.09621313,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,3,0.1158,0,0.118623962,3,12.03529026,9.903537551,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,5,0.1112,0,0.01069595,3,12.03343802,7.496097345,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,2,0.1065,0,0.208333333,2,12.03172521,10.46313191,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,6,0.1037,0,0.187546887,2,11.80036501,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,5,0.0639,1,0.211538462,4,9.655090294,8.101980732,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,8,0.1607,0,0.186567164,3,11.80560254,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25,7,0.1062,0,0.186567164,2,11.80560254,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,0,0.1809,1,0.205128205,2,9.655090294,8.07121854,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25,5,0.1136,0,0.185185185,4,11.81303746,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,10,0.1253,0,0.18428424,4,11.81791441,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,0,0.0999,0,0.172413793,4,11.88449592,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,4,0.1036,0,0.166666667,3,11.91839724,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,3,0.0599,0,0.058181818,3,12.01370681,9.169622539,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,5,0.1562,1,0.156862745,2,11.93819974,10.08585078,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24,5,0.1037,0,0.121212121,4,12.01370681,9.903537551,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,0,0.1974,0,0.151515152,4,12.01370681,10.1266711,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,5,0.0691,0,0.121212121,4,12.01370681,9.903537551,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,7,0.079,1,0.375,2,9.680406499,8.699681401,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,3,0.1306,0,0.1421875,4,9.680406499,7.730174795,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,7,0.0639,0,0.125,3,9.680406499,7.601402335,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,1,0.1493,1,0.168918919,3,11.90497431,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,1,0.1284,1,0.35,4,9.680406499,8.630700432,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,3,0.1714,1,0.22627965,2,9.681655641,8.195885391,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,2,0.0714,1,0.341742264,3,9.686263944,8.612685173,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,2,0.089,0,0.142857143,2,12.07254697,10.1266711,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,6,0.1242,0,0.12345679,3,9.692828248,7.601402335,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,7,0.1268,0,0.135135135,2,12.12811651,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,9,0.1103,0,0.154320988,2,11.99535779,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26,10,0.079,0,0.186335404,4,11.98916586,10.30898599,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,0,0.1065,0,0.21875,4,11.98293534,10.46313191,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,5,0.1186,0,0.111111111,4,12.32386013,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,1,0.0894,1,0.304878049,4,9.705097588,8.517393171,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,6,0.0963,1,0.265151515,4,9.711176264,8.383890344,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,6,0.1422,1,0.5,3,10.80974815,10.11662117,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,4,0.0933,1,0.4125,3,11.00211651,10.11662117,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.1385,0,0.290973872,4,11.34096208,10.10646921,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,5,0.1065,0,0.119047619,2,9.729193687,7.601402335,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,8,0.1146,0,0.266304348,4,11.42955473,10.10646921,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,5,0.0766,0,0.21875,2,11.98293534,10.46313191,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,9,0.1677,0,0.075,4,11.98293534,9.392745259,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25,1,0.0963,0,0.075,4,11.98293534,9.392745259,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,6,0.1223,0,0.15625,4,11.98293534,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,0,0.1409,1,0.079491256,4,11.74245657,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,2,0.1398,1,0.449074074,4,10.89675784,10.09621313,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,1,0.1062,1,0.388,4,11.04293784,10.09621313,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,4,0.1099,1,0.232142857,3,9.729193687,8.26898821,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,9,0.1756,1,0.354532164,4,11.13314272,10.09621313,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
26,1,0.1496,1,0.432688019,2,10.93392806,10.09621313,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22,7,0.1565,1,0.327702703,2,11.21183389,10.09621313,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24,9,0.157,1,0.370494859,2,11.08910288,10.09621313,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,1,0.1253,0,0.269720158,3,11.40655333,10.09621313,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,0,0.1756,1,0.310897436,3,11.26447693,10.09621313,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,0,0.1287,0,0.2425,2,11.51293546,10.09621313,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,6,0.157,0,0.235436893,2,11.54249398,10.09621313,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,2,0.1099,0,0.05625,3,11.98293534,9.105090961,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,5,0.1114,0,0.09375,4,11.98293534,9.615872145,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,3,0.16,0,0.125,3,11.98293534,9.903537551,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23,2,0.1565,0,0.15625,2,11.98293534,10.1266711,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,0,0.1099,0,0.0859375,4,11.98293534,9.528866828,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21,3,0.1531,0,0.0953125,4,11.98293534,9.632400354,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,3,0.1347,0,0.125,2,11.98293534,9.903537551,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,0,0.1385,1,0.282738095,2,9.729193687,8.466110401,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,9,0.1099,0,0.21652559,3,11.62622736,10.09621313,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,0,0.1039,1,0.357142857,4,9.729193687,8.699681401,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,0,0.1136,0,0.210503472,2,11.65443371,10.09621313,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23,0,0.1183,0,0.168402778,3,11.87757552,10.09621313,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,3,0.1253,0,0.084494774,3,12.56724098,10.09621313,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,1,0.1496,1,0.223611111,3,11.58989577,10.09208107,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,7,0.1385,1,0.558139535,3,10.66897865,10.08585078,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,1,0.1158,1,0.510594843,4,10.75800926,10.08585078,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,4,0.1629,1,0.5,2,10.77897712,10.08585078,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,4,0.1099,1,0.5,3,10.77897712,10.08585078,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,2,0.1629,1,0.533760342,2,10.71363969,10.08585078,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
25,4,0.1074,1,0.461538462,2,10.85901823,10.08585078,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,4,0.1527,0,0.12966805,3,9.761520681,7.719129841,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24,3,0.178,1,0.510638298,2,10.75792416,10.08585078,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,6,0.1136,0,0.057471264,2,9.764282955,6.908754779,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
