person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,log_person_income,log_loan_amnt,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file
24,60000,2,25000,0.1099,1,0.416666667,2,11.00211651,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
21,14400,0,3000,0.1099,1,0.208333333,4,9.575052928,8.006700845,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26,66996,10,25000,0.1521,1,0.373156606,2,11.11240312,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23,67000,3,25000,0.079,1,0.373134328,4,11.11246282,10.1266711,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24,67000,2,25000,0.1099,1,0.373134328,3,11.11246282,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,68000,5,25000,0.1409,1,0.367647059,3,11.12727769,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25,69000,9,25000,0.1749,1,0.362318841,2,11.14187628,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25,200000,0,12000,0.1148,0,0.06,3,12.20607765,9.392745259,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,188000,10,20000,0.1774,1,0.106382979,2,12.14420256,9.903537551,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26,200000,4,3000,0.1392,0,0.015,3,12.20607765,8.006700845,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25,69996,9,25000,0.1521,1,0.357163266,3,11.15620766,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,14400,2,4000,0.1099,1,0.277777778,3,9.575052928,8.294299609,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,70000,3,25000,0.1186,1,0.357142857,4,11.15626481,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,14400,5,6000,0.0749,1,0.416666667,3,9.575052928,8.699681401,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,56100,7,25000,0.1649,1,0.445632799,4,10.93490892,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,66000,9,25000,0.1533,1,0.378787879,2,11.09742517,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
26,66000,3,25000,0.1158,1,0.378787879,4,11.09742517,10.1266711,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,14400,7,5375,0.0579,1,0.373263889,2,9.575052928,8.589699882,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,72612,9,25000,0.1311,1,0.344295709,2,11.19289925,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23,74000,3,25000,0.1036,1,0.337837838,3,11.21183389,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,75000,9,25000,0.1036,1,0.333333333,2,11.22525673,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,192000,0,22000,0.1099,0,0.114583333,2,12.16525586,9.998843186,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25,191000,1,10000,0.1253,0,0.052356021,4,12.16003394,9.210440367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,190300,5,15000,0.1099,0,0.078822911,3,12.15636231,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,190000,3,10000,0.1099,0,0.052631579,3,12.15478461,9.210440367,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,75000,4,25000,0.1025,1,0.333333333,4,11.22525673,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,71000,1,25000,0.1595,1,0.352112676,4,11.17044924,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
26,190000,3,20000,0.1218,0,0.105263158,4,12.15478461,9.903537551,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,189996,0,24000,0.1183,0,0.126318449,3,12.15476356,10.08585078,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,78000,7,25000,0.1099,1,0.320512821,2,11.26447693,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,78000,1,25000,0.1062,1,0.320512821,3,11.26447693,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,78504,7,25000,0.1074,1,0.318455111,3,11.2709176,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,186000,9,10000,0.1025,0,0.053763441,4,12.13350733,9.210440367,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,185000,4,35000,0.1242,0,0.189189189,2,12.12811651,10.46313191,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,185000,6,15000,0.1527,0,0.081081081,2,12.12811651,9.615872145,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,62050,8,25000,0.1533,1,0.402900886,2,11.03571191,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23,79416,7,25000,0.1521,1,0.314798026,2,11.28246773,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
21,14400,4,6250,0.1472,1,0.434027778,2,9.575052928,8.74049673,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24,79631,8,25000,0.157,1,0.313948086,2,11.2851713,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,79632,0,25000,0.1335,1,0.313944143,4,11.28518386,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,14400,0,1500,0.1099,0,0.104166667,4,9.575052928,7.313886832,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,80000,6,25000,0.0662,1,0.3125,2,11.28979441,10.1266711,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
26,80000,5,25000,0.1361,1,0.3125,4,11.28979441,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22,185000,4,25000,0.1136,0,0.135135135,2,12.12811651,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
26,185000,10,5000,0.0768,0,0.027027027,2,12.12811651,8.517393171,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,184992,7,22000,0.1446,0,0.118924062,4,12.12807327,9.998843186,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
23,184000,5,2500,0.1183,0,0.013586957,2,12.12269647,7.824445931,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,172000,6,20000,0.1347,1,0.11627907,4,12.05525557,9.903537551,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24,183000,2,20000,0.1149,0,0.109289617,3,12.1172469,9.903537551,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,183000,3,1000,0.1099,0,0.005464481,2,12.1172469,6.908754779,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,182952,9,15000,0.0603,0,0.081988718,3,12.11698457,9.615872145,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,74004,7,25000,0.1635,1,0.337819577,4,11.21188794,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,74004,10,25000,0.1099,1,0.337819577,4,11.21188794,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,81000,5,25000,0.0729,1,0.308641975,3,11.30221678,10.1266711,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,81600,1,25000,0.1136,1,0.306372549,3,11.3095968,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,82000,8,25000,0.1025,0,0.304878049,2,11.31448672,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,83000,5,25000,0.1112,0,0.301204819,3,11.32660793,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,83000,5,25000,0.1292,0,0.301204819,3,11.32660793,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,180000,8,18000,0.1864,0,0.1,4,12.10071769,9.798182591,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
23,180000,8,28000,0.0751,0,0.155555556,3,12.10071769,10.2399955,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,14400,2,4000,0.167,1,0.277777778,2,9.575052928,8.294299609,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,14400,0,2100,0.1114,0,0.145833333,4,9.575052928,7.650168701,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,84500,6,25000,0.183,0,0.295857988,4,11.34451865,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24,85000,5,25000,0.1062,0,0.294117647,4,11.3504183,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,180000,7,14000,0.1199,0,0.077777778,2,12.10071769,9.546884035,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,180000,2,12000,0.0963,0,0.066666667,4,12.10071769,9.392745259,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,142800,9,10000,0.1825,1,0.070028011,4,11.86920733,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23,14664,0,6000,0.1099,1,0.409165303,4,9.593218981,8.699681401,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,87000,8,25000,0.1484,0,0.287356322,3,11.37367489,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24,75000,0,25000,0.147,1,0.333333333,3,11.22525673,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23,76000,7,25000,0.1602,1,0.328947368,4,11.23850178,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,66215,1,25000,0.1537,1,0.377557955,2,11.1006774,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
25,90000,9,25000,0.1099,0,0.277777778,4,11.40757606,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,15000,0,6200,0.079,1,0.413333333,2,9.615872145,8.732465848,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
26,180000,2,25000,0.1099,0,0.138888889,4,12.10071769,10.1266711,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,180000,8,21000,0.1148,0,0.116666667,3,12.10071769,9.952325335,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,180000,9,20000,0.1426,0,0.111111111,4,12.10071769,9.903537551,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26,180000,0,10000,0.08,0,0.055555556,4,12.10071769,9.210440367,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25,180000,3,9950,0.1126,0,0.055277778,2,12.10071769,9.205428328,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,15000,7,4475,0.1099,1,0.298333333,4,9.615872145,8.406485069,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,78000,2,25000,0.1632,1,0.320512821,3,11.26447693,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
25,66300,3,25000,0.1793,1,0.377073906,4,11.10196026,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
23,90000,0,25000,0.1136,0,0.277777778,3,11.40757606,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,79000,9,25000,0.1496,1,0.316455696,4,11.27721579,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24,91800,4,25000,0.1343,0,0.272331155,3,11.42737847,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,92000,6,25000,0.1269,0,0.27173913,3,11.42955473,10.1266711,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,92000,1,25000,0.1273,0,0.27173913,4,11.42955473,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23,93600,3,25000,0.1521,0,0.267094017,4,11.44679635,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23,15000,1,1750,0.1268,0,0.116666667,3,9.615872145,7.467942332,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,70550,3,25000,0.1904,1,0.354358611,4,11.16409113,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25,83800,2,25000,0.1595,1,0.298329356,3,11.33620022,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
26,175000,3,2600,0.089,0,0.014857143,4,12.07254697,7.863651265,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,175000,10,8000,0.079,0,0.045714286,2,12.07254697,8.987321813,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22,175000,6,18000,0.1099,0,0.102857143,2,12.07254697,9.798182591,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,175000,8,21000,0.1199,0,0.12,3,12.07254697,9.952325335,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,15000,4,4000,0.1398,1,0.266666667,4,9.615872145,8.294299609,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,15000,4,4600,0.1099,1,0.306666667,2,9.615872145,8.43402895,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,88000,6,25000,0.1558,1,0.284090909,2,11.38510346,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,74800,2,25000,0.1099,1,0.334224599,2,11.22258653,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,88000,0,25000,0.1496,1,0.284090909,4,11.38510346,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25,15000,2,1750,0.1531,0,0.116666667,4,9.615872145,7.467942332,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,88000,2,25000,0.1565,1,0.284090909,3,11.38510346,10.1266711,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
25,100000,1,25000,0.0933,0,0.25,4,11.51293546,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,15000,0,3600,0.1347,1,0.24,4,9.615872145,8.188966864,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,102400,8,25000,0.1036,0,0.244140625,3,11.53665176,10.1266711,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,92000,1,25000,0.1677,1,0.27173913,4,11.42955473,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
23,93000,0,25000,0.1459,1,0.268817204,2,11.44036552,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
22,175000,6,3500,0.1191,0,0.02,2,12.07254697,8.160803921,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
23,175000,3,7200,0.0838,0,0.041142857,3,12.07254697,8.881975184,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25,174708,9,9000,0.1059,0,0.051514527,3,12.07087701,9.105090961,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,174000,2,8800,0.1427,0,0.050574713,3,12.06681633,9.08262063,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,174000,8,12000,0.1253,0,0.068965517,4,12.06681633,9.392745259,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,162000,5,25000,0.16,1,0.154320988,3,11.99535779,10.1266711,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
26,173467,10,10000,0.1171,0,0.057647852,4,12.06374842,9.210440367,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21,15000,0,3175,0.1154,1,0.211666667,3,9.615872145,8.063377822,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,96000,2,25000,0.1568,1,0.260416667,4,11.47211389,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
21,15120,0,1500,0.1059,0,0.099206349,2,9.623839785,7.313886832,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,97908,8,25000,0.1261,1,0.255341749,2,11.49179375,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,110000,3,25000,0.1099,0,0.227272727,2,11.60824474,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23,15204,7,2800,0.0849,1,0.184162063,3,9.6293796,7.937731775,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
25,159600,0,30000,0.1727,1,0.187969925,4,11.98043223,10.30898599,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
24,171500,6,18000,0.089,0,0.104956268,4,12.05234438,9.798182591,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,170004,3,10000,0.1111,0,0.058822145,4,12.04358313,9.210440367,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,158004,0,25000,0.1459,1,0.158223842,2,11.97038196,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,170000,0,13000,0.1242,0,0.076470588,3,12.0435596,9.472781557,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,83300,0,25000,0.1099,1,0.300120048,2,11.33021583,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24,110000,7,25000,0.157,0,0.227272727,2,11.60824474,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
22,15360,7,2500,0.1253,1,0.162760417,3,9.639587109,7.824445931,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,134300,3,5000,0.1649,1,0.037230082,2,11.80783883,8.517393171,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
25,170000,2,20000,0.0749,0,0.117647059,2,12.0435596,9.903537551,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,100580,6,25000,0.1496,1,0.248558362,2,11.51871865,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25,113000,7,25000,0.1273,0,0.221238938,4,11.63515195,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24,120000,8,25000,0.1065,0,0.208333333,4,11.69525536,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,120000,6,25000,0.1074,0,0.208333333,2,11.69525536,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,120000,7,25000,0.0999,0,0.208333333,2,11.69525536,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,91800,5,25000,0.1533,1,0.272331155,2,11.42737847,10.1266711,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21,15600,5,1000,0.0729,0,0.064102564,4,9.655090294,6.908754779,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
26,108000,2,25000,0.1505,1,0.231481481,3,11.58989577,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26,129996,6,25000,0.1075,0,0.19231361,3,11.77526665,10.1266711,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,130000,4,25000,0.1602,0,0.192307692,2,11.77529742,10.1266711,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23,130000,7,25000,0.1149,0,0.192307692,4,11.77529742,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,170000,4,20000,0.1253,0,0.117647059,4,12.0435596,9.903537551,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,170000,0,12000,0.1357,0,0.070588235,2,12.0435596,9.392745259,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
22,169000,1,14000,0.1114,0,0.082840237,3,12.03765991,9.546884035,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,168750,10,24250,0.1287,0,0.143703704,3,12.03617953,10.09621313,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23,168600,3,20000,0.1158,0,0.118623962,3,12.03529026,9.903537551,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,168288,5,1800,0.1112,0,0.01069595,3,12.03343802,7.496097345,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25,168000,2,35000,0.1065,0,0.208333333,2,12.03172521,10.46313191,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,133300,6,25000,0.1037,0,0.187546887,2,11.80036501,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,15600,5,3300,0.0639,1,0.211538462,4,9.655090294,8.101980732,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,134000,8,25000,0.1607,0,0.186567164,3,11.80560254,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
25,134000,7,25000,0.1062,0,0.186567164,2,11.80560254,10.1266711,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,15600,0,3200,0.1809,1,0.205128205,2,9.655090294,8.07121854,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25,135000,5,25000,0.1136,0,0.185185185,4,11.81303746,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,135660,10,25000,0.1253,0,0.18428424,4,11.81791441,10.1266711,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25,145000,0,25000,0.0999,0,0.172413793,4,11.88449592,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,150000,4,25000,0.1036,0,0.166666667,3,11.91839724,10.1266711,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,165000,3,9600,0.0599,0,0.058181818,3,12.01370681,9.169622539,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22,153000,5,24000,0.1562,1,0.156862745,2,11.93819974,10.08585078,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24,165000,5,20000,0.1037,0,0.121212121,4,12.01370681,9.903537551,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,165000,0,25000,0.1974,0,0.151515152,4,12.01370681,10.1266711,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,165000,5,20000,0.0691,0,0.121212121,4,12.01370681,9.903537551,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,16000,7,6000,0.079,1,0.375,2,9.680406499,8.699681401,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
23,16000,3,2275,0.1306,0,0.1421875,4,9.680406499,7.730174795,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23,16000,7,2000,0.0639,0,0.125,3,9.680406499,7.601402335,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,148000,1,25000,0.1493,1,0.168918919,3,11.90497431,10.1266711,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,16000,1,5600,0.1284,1,0.35,4,9.680406499,8.630700432,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,16020,3,3625,0.1714,1,0.22627965,2,9.681655641,8.195885391,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
22,16094,2,5500,0.0714,1,0.341742264,3,9.686263944,8.612685173,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
25,175000,2,25000,0.089,0,0.142857143,2,12.07254697,10.1266711,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22,16200,6,2000,0.1242,0,0.12345679,3,9.692828248,7.601402335,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24,185000,7,25000,0.1268,0,0.135135135,2,12.12811651,10.1266711,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25,162000,9,25000,0.1103,0,0.154320988,2,11.99535779,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26,161000,10,30000,0.079,0,0.186335404,4,11.98916586,10.30898599,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,160000,0,35000,0.1065,0,0.21875,4,11.98293534,10.46313191,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
25,225000,5,25000,0.1186,0,0.111111111,4,12.32386013,10.1266711,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,16400,1,5000,0.0894,1,0.304878049,4,9.705097588,8.517393171,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23,16500,6,4375,0.0963,1,0.265151515,4,9.711176264,8.383890344,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,49500,6,24750,0.1422,1,0.5,3,10.80974815,10.11662117,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,60000,4,24750,0.0933,1,0.4125,3,11.00211651,10.11662117,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,84200,8,24500,0.1385,0,0.290973872,4,11.34096208,10.10646921,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22,16800,5,2000,0.1065,0,0.119047619,2,9.729193687,7.601402335,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,92000,8,24500,0.1146,0,0.266304348,4,11.42955473,10.10646921,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,160000,5,35000,0.0766,0,0.21875,2,11.98293534,10.46313191,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,160000,9,12000,0.1677,0,0.075,4,11.98293534,9.392745259,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25,160000,1,12000,0.0963,0,0.075,4,11.98293534,9.392745259,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,160000,6,25000,0.1223,0,0.15625,4,11.98293534,10.1266711,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
25,125800,0,10000,0.1409,1,0.079491256,4,11.74245657,9.210440367,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
