person_age,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt
22,RENT,6,DEBTCONSOLIDATION,D,0.15580 ,1,0.28,Y,2,11.38510346,10.1266711
25,RENT,2,MEDICAL,B,0.10990 ,1,0.28,N,2,11.22258653,10.1266711
25,RENT,0,VENTURE,D,0.14960 ,1,0.28,N,4,11.38510346,10.1266711
25,OWN,2,HOMEIMPROVEMENT,D,0.15310 ,0,0.12,Y,4,9.615872145,7.467942332
26,RENT,2,VENTURE,D,0.15650 ,1,0.28,N,3,11.38510346,10.1266711
25,RENT,1,VENTURE,B,0.09330 ,0,0.25,N,4,11.51293546,10.1266711
23,MORTGAGE,0,PERSONAL,C,0.13470 ,1,0.24,N,4,9.615872145,8.188966864
24,RENT,8,PERSONAL,B,0.10360 ,0,0.24,N,3,11.53665176,10.1266711
24,RENT,1,HOMEIMPROVEMENT,E,0.16770 ,1,0.27,Y,4,11.42955473,10.1266711
23,RENT,0,DEBTCONSOLIDATION,D,0.14590 ,1,0.27,Y,2,11.44036552,10.1266711
22,RENT,6,VENTURE,C,0.11910 ,0,0.02,Y,2,12.07254697,8.160803921
23,MORTGAGE,3,EDUCATION,A,0.08380 ,0,0.04,N,3,12.07254697,8.881975184
25,RENT,9,VENTURE,B,0.10590 ,0,0.05,N,3,12.07087701,9.105090961
25,MORTGAGE,2,DEBTCONSOLIDATION,C,0.14270 ,0,0.05,N,3,12.06681633,9.08262063
26,RENT,8,DEBTCONSOLIDATION,B,0.12530 ,0,0.07,N,4,12.06681633,9.392745259
25,MORTGAGE,5,DEBTCONSOLIDATION,E,0.16000 ,1,0.15,Y,3,11.99535779,10.1266711
26,MORTGAGE,10,VENTURE,B,0.11710 ,0,0.06,N,4,12.06374842,9.210440367
21,OWN,0,HOMEIMPROVEMENT,C,0.11540 ,1,0.21,Y,3,9.615872145,8.063377822
25,RENT,2,HOMEIMPROVEMENT,E,0.15680 ,1,0.26,Y,4,11.47211389,10.1266711
21,MORTGAGE,0,EDUCATION,B,0.10590 ,0,0.1,N,2,9.623839785,7.313886832
24,RENT,8,HOMEIMPROVEMENT,D,0.12610 ,1,0.26,Y,2,11.49179375,10.1266711
26,RENT,3,PERSONAL,C,0.10990 ,0,0.23,Y,2,11.60824474,10.1266711
23,MORTGAGE,7,PERSONAL,A,0.08490 ,1,0.18,N,3,9.6293796,7.937731775
25,RENT,0,PERSONAL,D,0.17270 ,1,0.19,Y,4,11.98043223,10.30898599
24,RENT,6,DEBTCONSOLIDATION,A,0.08900 ,0,0.1,N,4,12.05234438,9.798182591
25,MORTGAGE,3,MEDICAL,B,0.11110 ,0,0.06,N,4,12.04358313,9.210440367
24,RENT,0,HOMEIMPROVEMENT,D,0.14590 ,1,0.16,Y,2,11.97038196,10.1266711
26,RENT,0,VENTURE,B,0.12420 ,0,0.08,N,3,12.0435596,9.472781557
24,RENT,0,MEDICAL,D,0.10990 ,1,0.26,N,2,11.33021583,10.1266711
24,RENT,7,HOMEIMPROVEMENT,D,0.15700 ,0,0.23,Y,2,11.60824474,10.1266711
22,OWN,7,HOMEIMPROVEMENT,B,0.12530 ,1,0.16,N,3,9.639587109,7.824445931
25,RENT,3,MEDICAL,D,0.16490 ,1,0.03,N,2,11.80783883,8.517393171
25,MORTGAGE,2,EDUCATION,A,0.07490 ,0,0.12,N,2,12.0435596,9.903537551
22,RENT,6,DEBTCONSOLIDATION,D,0.14960 ,1,0.25,Y,2,11.51871865,10.1266711
25,RENT,7,MEDICAL,C,0.12730 ,0,0.22,Y,4,11.63515195,10.1266711
24,RENT,8,EDUCATION,B,0.10650 ,0,0.21,N,4,11.69525536,10.1266711
25,RENT,6,MEDICAL,B,0.10740 ,0,0.21,N,2,11.69525536,10.1266711
23,RENT,7,EDUCATION,B,0.09990 ,0,0.21,N,2,11.69525536,10.1266711
24,RENT,5,MEDICAL,D,0.15330 ,1,0.23,Y,2,11.42737847,10.1266711
21,OWN,5,VENTURE,A,0.07290 ,0,0.06,N,4,9.655090294,6.908754779
26,RENT,2,PERSONAL,D,0.15050 ,1,0.23,N,3,11.58989577,10.1266711
26,RENT,6,PERSONAL,B,0.10750 ,0,0.19,N,3,11.77526665,10.1266711
23,RENT,4,EDUCATION,D,0.16020 ,0,0.19,Y,2,11.77529742,10.1266711
23,RENT,7,VENTURE,B,0.11490 ,0,0.19,N,4,11.77529742,10.1266711
25,OWN,4,EDUCATION,B,0.12530 ,0,0.12,N,4,12.0435596,9.903537551
26,MORTGAGE,0,VENTURE,C,0.13570 ,0,0.07,Y,2,12.0435596,9.392745259
22,RENT,1,PERSONAL,B,0.11140 ,0,0.08,N,3,12.03765991,9.546884035
26,RENT,10,MEDICAL,C,0.12870 ,0,0.14,Y,3,12.03617953,10.09621313
23,RENT,3,EDUCATION,B,0.11580 ,0,0.12,N,3,12.03529026,9.903537551
24,RENT,5,HOMEIMPROVEMENT,B,0.11120 ,0,0.01,N,3,12.03343802,7.496097345
25,MORTGAGE,2,PERSONAL,B,0.10650 ,0,0.21,N,2,12.03172521,10.46313191
24,RENT,6,DEBTCONSOLIDATION,B,0.10370 ,0,0.19,N,2,11.80036501,10.1266711
24,OWN,5,HOMEIMPROVEMENT,A,0.06390 ,1,0.21,N,4,9.655090294,8.101980732
24,RENT,8,PERSONAL,D,0.16070 ,0,0.19,Y,3,11.80560254,10.1266711
25,RENT,7,MEDICAL,B,0.10620 ,0,0.19,N,2,11.80560254,10.1266711
25,OWN,0,VENTURE,F,0.18090 ,1,0.21,N,2,9.655090294,8.07121854
25,RENT,5,EDUCATION,B,0.11360 ,0,0.19,N,4,11.81303746,10.1266711
26,RENT,10,DEBTCONSOLIDATION,B,0.12530 ,0,0.18,N,4,11.81791441,10.1266711
25,RENT,0,EDUCATION,B,0.09990 ,0,0.17,N,4,11.88449592,10.1266711
23,RENT,4,EDUCATION,B,0.10360 ,0,0.17,N,3,11.91839724,10.1266711
23,MORTGAGE,3,EDUCATION,A,0.05990 ,0,0.06,N,3,12.01370681,9.169622539
22,MORTGAGE,5,DEBTCONSOLIDATION,D,0.15620 ,1,0.16,Y,2,11.93819974,10.08585078
24,MORTGAGE,5,PERSONAL,B,0.10370 ,0,0.12,N,4,12.01370681,9.903537551
25,MORTGAGE,0,HOMEIMPROVEMENT,F,0.19740 ,0,0.15,N,4,12.01370681,10.1266711
21,MORTGAGE,5,EDUCATION,A,0.06910 ,0,0.12,N,4,12.01370681,9.903537551
23,OWN,7,MEDICAL,A,0.07900 ,1,0.38,N,2,9.680406499,8.699681401
23,MORTGAGE,3,DEBTCONSOLIDATION,C,0.13060 ,0,0.14,Y,4,9.680406499,7.730174795
23,OWN,7,PERSONAL,A,0.06390 ,0,0.13,N,3,9.680406499,7.601402335
23,RENT,1,DEBTCONSOLIDATION,E,0.14930 ,1,0.17,N,3,11.90497431,10.1266711
23,MORTGAGE,1,MEDICAL,C,0.12840 ,1,0.35,N,4,9.680406499,8.630700432
24,OWN,3,VENTURE,E,0.17140 ,1,0.23,Y,2,9.681655641,8.195885391
22,MORTGAGE,2,VENTURE,A,0.07140 ,1,0.34,N,3,9.686263944,8.612685173
25,RENT,2,PERSONAL,A,0.08900 ,0,0.14,N,2,12.07254697,10.1266711
22,OWN,6,PERSONAL,B,0.12420 ,0,0.12,N,3,9.692828248,7.601402335
24,RENT,7,HOMEIMPROVEMENT,C,0.12680 ,0,0.14,Y,2,12.12811651,10.1266711
25,RENT,9,PERSONAL,C,0.11030 ,0,0.15,N,2,11.99535779,10.1266711
26,RENT,10,VENTURE,A,0.07900 ,0,0.19,N,4,11.98916586,10.30898599
22,MORTGAGE,0,MEDICAL,B,0.10650 ,0,0.22,N,4,11.98293534,10.46313191
25,RENT,5,VENTURE,B,0.11860 ,0,0.11,N,4,12.32386013,10.1266711
25,OWN,1,PERSONAL,A,0.08940 ,1,0.3,N,4,9.705097588,8.517393171
23,OWN,6,VENTURE,B,0.09630 ,1,0.27,N,4,9.711176264,8.383890344
25,RENT,6,PERSONAL,C,0.14220 ,1,0.5,N,3,10.80974815,10.11662117
23,RENT,4,DEBTCONSOLIDATION,B,0.09330 ,1,0.41,N,3,11.00211651,10.11662117
24,RENT,8,MEDICAL,C,0.13850 ,0,0.29,N,4,11.34096208,10.10646921
22,MORTGAGE,5,EDUCATION,B,0.10650 ,0,0.12,N,2,9.729193687,7.601402335
24,RENT,8,MEDICAL,B,0.11460 ,0,0.27,N,4,11.42955473,10.10646921
23,MORTGAGE,5,PERSONAL,A,0.07660 ,0,0.22,N,2,11.98293534,10.46313191
24,MORTGAGE,9,VENTURE,E,0.16770 ,0,0.07,N,4,11.98293534,9.392745259
25,MORTGAGE,1,PERSONAL,B,0.09630 ,0,0.07,N,4,11.98293534,9.392745259
26,RENT,6,PERSONAL,C,0.12230 ,0,0.16,Y,4,11.98293534,10.1266711
25,MORTGAGE,0,MEDICAL,D,0.14090 ,1,0.07,N,4,11.74245657,9.210440367
25,RENT,2,PERSONAL,C,0.13980 ,1,0.45,N,4,10.89675784,10.09621313
23,RENT,1,EDUCATION,B,0.10620 ,1,0.39,N,4,11.04293784,10.09621313
24,MORTGAGE,4,DEBTCONSOLIDATION,A,0.10990 ,1,0.23,N,3,9.729193687,8.26898821
25,RENT,9,PERSONAL,E,0.17560 ,1,0.35,N,4,11.13314272,10.09621313
26,RENT,1,MEDICAL,D,0.14960 ,1,0.37,N,2,10.93392806,10.09621313
22,RENT,7,DEBTCONSOLIDATION,D,0.15650 ,1,0.33,Y,2,11.21183389,10.09621313
24,RENT,9,MEDICAL,D,0.15700 ,1,0.31,N,2,11.08910288,10.09621313
24,RENT,1,VENTURE,B,0.12530 ,0,0.27,N,3,11.40655333,10.09621313
26,RENT,0,HOMEIMPROVEMENT,E,0.17560 ,1,0.31,Y,3,11.26447693,10.09621313
23,RENT,0,PERSONAL,C,0.12870 ,0,0.24,Y,2,11.51293546,10.09621313
23,RENT,6,PERSONAL,D,0.15700 ,0,0.24,N,2,11.54249398,10.09621313
25,MORTGAGE,2,EDUCATION,A,0.10990 ,0,0.06,N,3,11.98293534,9.105090961
25,OWN,5,VENTURE,B,0.11140 ,0,0.09,N,4,11.98293534,9.615872145
24,MORTGAGE,3,VENTURE,D,0.16000 ,0,0.13,N,3,11.98293534,9.903537551
23,MORTGAGE,2,EDUCATION,D,0.15650 ,0,0.16,Y,2,11.98293534,10.1266711
26,MORTGAGE,0,DEBTCONSOLIDATION,C,0.10990 ,0,0.09,N,4,11.98293534,9.528866828
21,MORTGAGE,3,VENTURE,D,0.15310 ,0,0.1,Y,4,11.98293534,9.632400354
25,MORTGAGE,3,VENTURE,C,0.13470 ,0,0.13,Y,2,11.98293534,9.903537551
22,MORTGAGE,0,HOMEIMPROVEMENT,C,0.13850 ,1,0.28,Y,2,9.729193687,8.466110401
25,RENT,9,PERSONAL,D,0.10990 ,0,0.22,N,3,11.62622736,10.09621313
21,MORTGAGE,0,VENTURE,B,0.10390 ,1,0.36,N,4,9.729193687,8.699681401
25,RENT,0,HOMEIMPROVEMENT,B,0.11360 ,0,0.21,N,2,11.65443371,10.09621313
23,RENT,0,EDUCATION,B,0.11830 ,0,0.17,N,3,11.87757552,10.09621313
23,RENT,3,EDUCATION,B,0.12530 ,0,0.08,N,3,12.56724098,10.09621313
22,RENT,1,HOMEIMPROVEMENT,D,0.14960 ,1,0.22,Y,3,11.58989577,10.09208107
22,RENT,7,DEBTCONSOLIDATION,C,0.13850 ,1,0.56,Y,3,10.66897865,10.08585078
23,RENT,1,VENTURE,B,0.11580 ,1,0.51,N,4,10.75800926,10.08585078
24,RENT,4,VENTURE,D,0.16290 ,1,0.5,Y,2,10.77897712,10.08585078
26,RENT,4,MEDICAL,A,0.10990 ,1,0.5,N,3,10.77897712,10.08585078
21,RENT,2,EDUCATION,D,0.16290 ,1,0.53,Y,2,10.71363969,10.08585078
25,RENT,4,PERSONAL,B,0.10740 ,1,0.46,N,2,10.85901823,10.08585078
22,MORTGAGE,4,EDUCATION,C,0.15270 ,0,0.13,Y,3,9.761520681,7.719129841
24,RENT,3,PERSONAL,F,0.17800 ,1,0.51,N,2,10.75792416,10.08585078
22,MORTGAGE,6,VENTURE,B,0.11360 ,0,0.06,N,2,9.764282955,6.908754779
22,RENT,2,MEDICAL,E,0.17560 ,1,0.49,N,4,10.79959599,10.08585078
26,RENT,0,PERSONAL,A,0.07900 ,1,0.4,N,4,11.00211651,10.08585078
25,RENT,3,PERSONAL,B,0.10990 ,1,0.4,N,4,11.00211651,10.08585078
22,RENT,0,PERSONAL,A,0.07290 ,1,0.4,N,3,11.00211651,10.08585078
21,RENT,5,MEDICAL,B,0.10750 ,1,0.4,N,2,11.00211651,10.08585078
26,RENT,9,DEBTCONSOLIDATION,A,0.07900 ,1,0.39,N,3,11.03497031,10.08585078
22,RENT,3,EDUCATION,D,0.14840 ,1,0.38,N,2,11.04133658,10.08585078
26,RENT,10,DEBTCONSOLIDATION,A,0.10990 ,1,0.37,N,2,11.08215793,10.08585078
22,MORTGAGE,6,EDUCATION,C,0.10990 ,1,0.28,Y,3,9.784760321,8.512381634
23,RENT,5,DEBTCONSOLIDATION,E,0.19690 ,1,0.41,Y,2,10.98530967,10.08585078
23,RENT,6,VENTURE,A,0.10990 ,1,0.36,N,4,11.09742517,10.08585078
24,RENT,0,VENTURE,D,0.14960 ,1,0.4,N,4,11.00211651,10.08585078
25,RENT,9,EDUCATION,A,0.06990 ,1,0.36,N,3,11.09958946,10.08585078
22,RENT,3,PERSONAL,E,0.16450 ,1,0.39,Y,4,11.03892988,10.08585078
24,RENT,8,EDUCATION,B,0.10990 ,1,0.34,N,4,11.15626481,10.08585078
23,RENT,7,DEBTCONSOLIDATION,B,0.10990 ,1,0.32,N,2,11.21183389,10.08585078
22,OWN,3,PERSONAL,A,0.07900 ,1,0.17,N,4,9.798182591,8.006700845
22,RENT,6,EDUCATION,B,0.12690 ,1,0.32,N,4,11.22525673,10.08585078
24,RENT,9,MEDICAL,B,0.10370 ,1,0.32,N,3,11.22525673,10.08585078
24,RENT,7,HOMEIMPROVEMENT,C,0.10990 ,1,0.32,N,3,11.22525673,10.08585078
26,RENT,0,DEBTCONSOLIDATION,F,0.15830 ,1,0.35,N,3,11.14187628,10.08585078
23,RENT,4,PERSONAL,C,0.13920 ,1,0.31,N,3,11.26447693,10.08585078
22,OWN,4,VENTURE,B,0.11490 ,0,0.11,N,3,9.798182591,7.601402335
24,RENT,2,MEDICAL,B,0.10250 ,0,0.3,N,2,11.28979441,10.08585078
22,OWN,1,HOMEIMPROVEMENT,A,0.07490 ,1,0.19,N,4,9.798182591,8.160803921
23,OWN,3,EDUCATION,A,0.05990 ,1,0.22,N,2,9.798182591,8.294299609
23,RENT,6,PERSONAL,D,0.12920 ,1,0.32,N,2,11.22124876,10.08585078
26,RENT,3,PERSONAL,B,0.11580 ,0,0.27,N,3,11.39185328,10.08585078
25,RENT,4,EDUCATION,A,0.08900 ,0,0.25,N,2,11.4616427,10.08585078
22,RENT,6,DEBTCONSOLIDATION,E,0.19690 ,1,0.29,N,3,11.32660793,10.08585078
25,RENT,9,VENTURE,A,0.06540 ,0,0.25,N,4,11.4616427,10.08585078
21,OWN,3,HOMEIMPROVEMENT,D,0.14540 ,1,0.27,Y,4,9.798182591,8.497194545
21,OWN,4,EDUCATION,B,0.11110 ,1,0.28,N,2,9.798182591,8.517393171
26,RENT,5,PERSONAL,C,0.12730 ,0,0.24,N,4,11.51293546,10.08585078
24,RENT,7,VENTURE,D,0.15620 ,0,0.22,N,4,11.60824474,10.08585078
24,OWN,0,HOMEIMPROVEMENT,A,0.06540 ,1,0.35,N,4,9.798182591,8.74049673
22,RENT,7,DEBTCONSOLIDATION,F,0.10990 ,1,0.24,Y,2,11.49273296,10.08585078
26,RENT,6,DEBTCONSOLIDATION,G,0.20030 ,1,0.23,N,4,11.55092428,10.08585078
22,RENT,4,EDUCATION,B,0.09910 ,0,0.2,N,4,11.69525536,10.08585078
24,RENT,1,VENTURE,B,0.12690 ,0,0.2,N,4,11.69525536,10.08585078
26,RENT,9,EDUCATION,G,0.20160 ,1,0.22,N,3,11.58989577,10.08585078
24,RENT,4,PERSONAL,D,0.16490 ,0,0.19,Y,4,11.72868986,10.08585078
23,MORTGAGE,1,MEDICAL,D,0.15950 ,1,0.14,N,2,9.798182591,7.824445931
24,RENT,7,DEBTCONSOLIDATION,B,0.11490 ,0,0.18,N,3,11.77529742,10.08585078
25,RENT,8,PERSONAL,B,0.10990 ,0,0.18,N,2,11.81303746,10.08585078
24,RENT,4,HOMEIMPROVEMENT,C,0.13790 ,0,0.18,N,2,11.81303746,10.08585078
23,RENT,2,MEDICAL,G,0.20030 ,1,0.18,Y,3,11.65051984,10.08585078
23,RENT,0,EDUCATION,A,0.07490 ,0,0.16,N,4,11.91839724,10.08585078
23,RENT,7,DEBTCONSOLIDATION,D,0.16000 ,1,0.17,Y,2,11.83501621,10.08585078
24,OWN,6,PERSONAL,A,0.07880 ,1,0.72,N,3,9.798182591,9.472781557
21,OWN,0,VENTURE,B,0.10620 ,1,0.35,N,4,9.798182591,8.74049673
26,RENT,7,DEBTCONSOLIDATION,B,0.10990 ,0,0.15,N,4,11.95118685,10.08585078
26,RENT,1,EDUCATION,F,0.18300 ,1,0.16,N,2,11.90497431,10.08585078
26,RENT,3,DEBTCONSOLIDATION,C,0.10990 ,0,0.14,Y,2,12.0435596,10.08585078
21,OWN,1,PERSONAL,B,0.11360 ,0,0.14,N,3,9.798182591,7.824445931
24,RENT,8,HOMEIMPROVEMENT,B,0.10990 ,1,0.55,N,2,10.68960126,10.08480861
23,RENT,4,MEDICAL,C,0.13470 ,0,0.2,N,2,11.69525536,10.07537991
24,RENT,2,PERSONAL,B,0.11890 ,1,0.43,N,3,10.91503392,10.06904436
24,MORTGAGE,0,DEBTCONSOLIDATION,B,0.12180 ,1,0.56,N,2,9.798182591,9.210440367
25,RENT,9,DEBTCONSOLIDATION,C,0.13490 ,0,0.23,N,4,11.5327379,10.06904436
23,RENT,3,PERSONAL,E,0.14500 ,1,0.31,N,4,11.22525673,10.06798452
22,OWN,2,MEDICAL,C,0.10990 ,1,0.22,N,2,9.798182591,8.294299609
22,OWN,1,MEDICAL,D,0.15310 ,1,0.3,Y,2,9.798182591,8.594339401
25,MORTGAGE,1,MEDICAL,B,0.10990 ,1,0.22,N,3,9.798182591,8.294299609
21,OWN,5,VENTURE,B,0.10990 ,1,0.19,N,2,9.798182591,8.124446856
22,RENT,1,VENTURE,A,0.07490 ,1,0.35,N,2,11.11186564,10.06053404
22,RENT,7,PERSONAL,C,0.10990 ,1,0.53,N,3,10.67789209,10.04329297
25,RENT,3,EDUCATION,B,0.10990 ,1,0.41,N,2,10.94279206,10.04329297
23,RENT,2,VENTURE,B,0.12180 ,1,0.38,N,4,11.00211651,10.04329297
24,MORTGAGE,3,VENTURE,C,0.11340 ,0,0.07,Y,4,9.798182591,7.090909822
25,RENT,9,EDUCATION,B,0.09910 ,1,0.36,N,3,11.05420198,10.04329297
24,RENT,0,HOMEIMPROVEMENT,B,0.11990 ,1,0.35,N,4,11.08215793,10.04329297
23,RENT,7,EDUCATION,B,0.09620 ,1,0.34,N,2,11.12727769,10.04329297
22,OWN,1,DEBTCONSOLIDATION,B,0.09960 ,1,0.17,N,3,9.798182591,8.006700845
25,RENT,9,VENTURE,C,0.10990 ,0,0.29,N,2,11.28979441,10.04329297
24,RENT,1,VENTURE,D,0.14540 ,1,0.26,N,2,11.38510346,10.04329297
22,RENT,5,MEDICAL,B,0.11360 ,1,0.39,N,4,10.97850704,10.03236438
23,RENT,7,DEBTCONSOLIDATION,C,0.14270 ,1,0.32,N,2,11.15626481,10.02131503
24,OWN,3,HOMEIMPROVEMENT,B,0.11990 ,1,0.16,N,3,9.814000386,8.006700845
26,RENT,2,EDUCATION,F,0.18990 ,1,0.32,Y,2,11.15406241,10.02131503
24,RENT,0,VENTURE,E,0.16700 ,1,0.31,Y,4,11.19822842,10.01686088
24,MORTGAGE,8,PERSONAL,A,0.09320 ,1,0.27,N,3,9.825580064,8.517393171
23,RENT,2,DEBTCONSOLIDATION,B,0.12690 ,1,0.64,N,3,10.46313191,10.01014223
25,RENT,9,HOMEIMPROVEMENT,C,0.13110 ,1,0.51,N,2,10.66897865,9.998843186
25,RENT,4,PERSONAL,B,0.10740 ,1,0.42,N,2,10.85901823,9.998843186
21,MORTGAGE,0,PERSONAL,D,0.14110 ,1,0.22,Y,4,9.836385749,8.343077871
22,RENT,6,EDUCATION,B,0.09630 ,1,0.39,N,3,10.95082409,9.998843186
25,RENT,0,MEDICAL,C,0.14650 ,1,0.38,N,2,10.96821553,9.998843186
23,RENT,6,DEBTCONSOLIDATION,B,0.10250 ,1,0.37,N,4,11.00211651,9.998843186
24,RENT,3,VENTURE,C,0.14260 ,1,0.37,Y,2,11.00211651,9.998843186
25,MORTGAGE,5,EDUCATION,B,0.09910 ,1,0.16,N,2,9.843790625,8.006700845
26,RENT,7,MEDICAL,E,0.17190 ,1,0.39,N,3,10.93312483,9.998843186
22,RENT,3,EDUCATION,B,0.11360 ,1,0.31,N,4,11.15626481,9.998843186
22,RENT,1,EDUCATION,F,0.10990 ,1,0.33,N,2,11.09742517,9.998843186
23,RENT,3,DEBTCONSOLIDATION,B,0.10590 ,0,0.3,N,3,11.21269837,9.998843186
24,RENT,5,EDUCATION,B,0.09250 ,0,0.29,N,2,11.24632625,9.998843186
22,OWN,6,MEDICAL,A,0.08490 ,1,0.19,N,3,9.852246888,8.195885391
26,RENT,0,VENTURE,A,0.06540 ,0,0.29,N,3,11.25157369,9.998843186
21,OWN,5,MEDICAL,A,0.08490 ,1,0.32,N,3,9.852246888,8.699681401
24,RENT,0,MEDICAL,A,0.10990 ,0,0.28,N,4,11.28979441,9.998843186
26,RENT,10,VENTURE,B,0.12690 ,0,0.27,N,2,11.32177707,9.998843186
24,OWN,3,MEDICAL,C,0.13850 ,1,0.39,N,2,9.852246888,8.909370405
25,OWN,3,DEBTCONSOLIDATION,A,0.07400 ,1,0.21,N,3,9.852246888,8.294299609
23,RENT,3,DEBTCONSOLIDATION,B,0.11710 ,0,0.26,N,4,11.33858398,9.998843186
25,RENT,8,PERSONAL,B,0.11480 ,1,0.28,N,3,11.25997971,9.998843186
25,RENT,1,EDUCATION,E,0.17510 ,1,0.27,N,2,11.31448672,9.998843186
21,MORTGAGE,0,DEBTCONSOLIDATION,D,0.14610 ,1,0.18,N,3,9.852878235,8.160803921
23,RENT,3,DEBTCONSOLIDATION,A,0.07880 ,0,0.22,N,4,11.51289546,9.998843186
23,RENT,0,PERSONAL,B,0.10990 ,0,0.2,N,3,11.60824474,9.998843186
22,MORTGAGE,6,PERSONAL,B,0.11710 ,1,0.26,N,2,9.86271764,8.507344855
25,RENT,4,PERSONAL,B,0.11990 ,1,0.38,N,2,10.95082409,9.985113621
24,RENT,5,VENTURE,C,0.13490 ,1,0.4,N,2,10.89675784,9.980494889
23,RENT,8,MEDICAL,G,0.21210 ,1,0.39,Y,4,10.93312483,9.980494889
26,RENT,2,DEBTCONSOLIDATION,C,0.14350 ,1,0.34,Y,3,11.05090588,9.980494889
22,RENT,3,PERSONAL,C,0.13610 ,0,0.26,Y,3,11.31448672,9.980494889
22,RENT,6,DEBTCONSOLIDATION,B,0.11260 ,1,0.28,N,3,11.26447693,9.980494889
22,OWN,0,VENTURE,B,0.10590 ,0,0.13,N,3,9.86271764,7.783640596
24,RENT,8,MEDICAL,A,0.07900 ,0,0.19,N,2,11.62751229,9.980494889
24,MORTGAGE,4,HOMEIMPROVEMENT,A,0.05990 ,1,0.36,N,4,9.86271764,8.853808275
25,OWN,4,EDUCATION,B,0.11990 ,1,0.16,N,4,9.86271764,8.006700845
24,RENT,5,MEDICAL,D,0.16890 ,1,0.36,N,3,10.98530967,9.975854725
24,RENT,5,HOMEIMPROVEMENT,B,0.09990 ,1,0.31,N,3,11.15626481,9.975854725
24,RENT,5,EDUCATION,D,0.15330 ,0,0.19,Y,3,11.66135409,9.975854725
25,RENT,5,EDUCATION,A,0.07290 ,1,0.36,N,4,11.00211651,9.973526543
22,RENT,5,DEBTCONSOLIDATION,B,0.12420 ,1,0.69,N,3,10.34177474,9.964159232
25,RENT,5,VENTURE,B,0.10990 ,1,0.45,N,2,10.7590299,9.964159232
25,RENT,9,VENTURE,A,0.06910 ,1,0.42,N,2,10.84077628,9.964159232
22,MORTGAGE,6,DEBTCONSOLIDATION,C,0.14170 ,1,0.26,Y,2,9.86271764,8.517393171
22,RENT,3,MEDICAL,B,0.10250 ,1,0.4,N,3,10.87806606,9.964159232
26,OWN,0,EDUCATION,B,0.10990 ,1,0.48,N,2,9.86271764,9.132486933
24,RENT,8,VENTURE,D,0.15950 ,1,0.38,Y,3,10.93312483,9.964159232
24,RENT,4,EDUCATION,D,0.15950 ,1,0.33,Y,4,11.08215793,9.964159232
21,RENT,3,VENTURE,B,0.12530 ,1,0.6,N,4,10.46313191,9.952325335
22,MORTGAGE,6,HOMEIMPROVEMENT,D,0.14910 ,1,0.07,Y,4,9.86271764,7.244941546
23,MORTGAGE,7,MEDICAL,A,0.10990 ,1,0.16,N,4,9.86271764,8.006700845
26,RENT,3,MEDICAL,A,0.06540 ,1,0.53,N,4,10.59665973,9.952325335
25,OWN,2,VENTURE,B,0.10990 ,0,0.05,N,3,9.86271764,6.908754779
26,RENT,0,MEDICAL,F,0.17260 ,1,0.5,Y,4,10.64544871,9.952325335
23,RENT,2,MEDICAL,B,0.11360 ,1,0.33,N,2,11.05090588,9.952325335
26,MORTGAGE,5,VENTURE,A,0.07510 ,1,0.21,N,4,9.86271764,8.294299609
22,RENT,2,PERSONAL,B,0.10710 ,1,0.36,N,3,10.98530967,9.952325335
22,RENT,3,PERSONAL,C,0.13980 ,0,0.3,Y,4,11.16338217,9.952325335
26,RENT,11,DEBTCONSOLIDATION,D,0.14090 ,1,0.32,N,3,11.08552145,9.952325335
22,RENT,2,EDUCATION,B,0.10000 ,0,0.28,N,3,11.22525673,9.952325335
22,MORTGAGE,3,MEDICAL,D,0.15330 ,1,0.26,N,3,9.86271764,8.517393171
25,RENT,9,MEDICAL,E,0.16320 ,1,0.29,Y,4,11.03566356,9.952325335
24,RENT,8,HOMEIMPROVEMENT,A,0.07900 ,0,0.27,N,2,11.27721579,9.952325335
23,RENT,3,MEDICAL,B,0.11990 ,0,0.26,N,3,11.28979441,9.952325335
24,RENT,8,MEDICAL,B,0.10750 ,0,0.25,N,4,11.33858398,9.952325335
26,RENT,3,HOMEIMPROVEMENT,C,0.13920 ,0,0.25,N,3,11.3504183,9.952325335
22,RENT,1,EDUCATION,B,0.09910 ,0,0.23,N,3,11.44036552,9.952325335
26,RENT,10,EDUCATION,E,0.16950 ,1,0.26,Y,3,11.30221678,9.952325335
26,RENT,1,EDUCATION,A,0.07900 ,0,0.22,N,3,11.48247657,9.952325335
26,RENT,3,EDUCATION,C,0.10990 ,0,0.22,Y,3,11.48247657,9.952325335
25,RENT,2,PERSONAL,D,0.16490 ,1,0.21,Y,3,11.51293546,9.952325335
26,OTHER,0,PERSONAL,C,0.11970 ,1,0.39,Y,2,9.86271764,8.922791624
21,MORTGAGE,4,DEBTCONSOLIDATION,A,0.06170 ,1,0.32,N,3,9.86547411,8.74049673
26,RENT,5,HOMEIMPROVEMENT,A,0.08900 ,0,0.17,N,2,11.73607702,9.952325335
25,RENT,9,EDUCATION,C,0.12990 ,0,0.17,Y,3,11.73607702,9.952325335
23,RENT,2,PERSONAL,B,0.12690 ,0,0.25,N,2,11.31448672,9.947552284
