person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file,log_person_income,log_loan_amnt
23,200000,7.0,28000,0.1099,0,0.14,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.206077645517674,10.239995502805316
21,200000,2.0,25000,0.1399,0,0.13,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.206077645517674,10.12667110305036
24,200000,3.0,24000,0.07490000000000001,0,0.12,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.206077645517674,10.085850775128717
26,200000,4.0,15000,0.1479,0,0.07,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.206077645517674,9.61587214452889
25,200000,2.0,15500,0.1199,0,0.08,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.206077645517674,9.648659816955295
24,200000,8.0,10000,0.0849,0,0.05,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.206077645517674,9.210440366976517
24,66000,3.0,25000,0.09910000000000001,1,0.38,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.097425172408931,10.12667110305036
22,66000,6.0,25000,0.1306,1,0.38,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.097425172408931,10.12667110305036
22,200000,6.0,9000,0.0617,0,0.04,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.206077645517674,9.105090961257085
25,200000,5.0,18000,0.1632,0,0.09,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.206077645517674,9.798182590890704
25,200000,2.0,12000,0.1038,0,0.06,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.206077645517674,9.392745258631441
25,200000,9.0,23050,0.1435,0,0.12,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.206077645517674,10.045464431431677
24,200000,8.0,20000,0.1099,0,0.1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.206077645517674,9.90353755128617
24,60000,2.0,25000,0.1099,1,0.42,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.002116507732017,10.12667110305036
21,14400,0.0,3000,0.1099,1,0.21,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.575052927597383,8.006700845440367
26,66996,10.0,25000,0.1521,1,0.37,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.11240312125122,10.12667110305036
23,67000,3.0,25000,0.079,1,0.37,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.112462823634855,10.12667110305036
24,67000,2.0,25000,0.1099,1,0.37,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.112462823634855,10.12667110305036
24,68000,5.0,25000,0.1409,1,0.37,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.127277689932466,10.12667110305036
25,69000,9.0,25000,0.17489999999999997,1,0.36,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.141876276228,10.12667110305036
25,200000,0.0,12000,0.1148,0,0.06,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.206077645517674,9.392745258631441
26,188000,10.0,20000,0.17739999999999997,1,0.11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.144202560946876,9.90353755128617
26,200000,4.0,3000,0.1392,0,0.01,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.206077645517674,8.006700845440367
25,69996,9.0,25000,0.1521,1,0.36,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.156207662970246,10.12667110305036
22,14400,2.0,4000,0.1099,1,0.28,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.575052927597383,8.294299608857235
24,70000,3.0,25000,0.1186,1,0.36,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.156264806643742,10.12667110305036
24,14400,5.0,6000,0.07490000000000001,1,0.42,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.575052927597383,8.699681400989514
24,56100,7.0,25000,0.1649,1,0.38,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.934908916663861,10.12667110305036
25,66000,9.0,25000,0.1533,1,0.38,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,11.097425172408931,10.12667110305036
26,66000,3.0,25000,0.1158,1,0.38,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.097425172408931,10.12667110305036
25,14400,7.0,5375,0.0579,1,0.37,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.575052927597383,8.589699882202986
25,72612,9.0,25000,0.1311,1,0.34,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11.192899248143839,10.12667110305036
23,74000,3.0,25000,0.1036,1,0.34,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.211833885608513,10.12667110305036
25,75000,9.0,25000,0.1036,1,0.33,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.225256725762893,10.12667110305036
24,192000,0.0,22000,0.1099,0,0.11,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.165255859329688,9.99884318585288
25,191000,1.0,10000,0.1253,0,0.05,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.160033942617156,9.210440366976517
26,190300,5.0,15000,0.1099,0,0.08,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.15636230813118,9.61587214452889
22,190000,3.0,10000,0.1099,0,0.05,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.154784614286667,9.210440366976517
24,75000,4.0,25000,0.1025,1,0.33,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.225256725762893,10.12667110305036
22,71000,1.0,25000,0.1595,1,0.35,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.170449240431308,10.12667110305036
26,190000,3.0,20000,0.12179999999999999,0,0.11,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.154784614286667,9.90353755128617
23,189996,0.0,24000,0.1183,0,0.13,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.154763561544284,10.085850775128717
23,78000,7.0,25000,0.1099,1,0.32,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.264476926102367,10.12667110305036
23,78000,1.0,25000,0.10619999999999999,1,0.32,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.264476926102367,10.12667110305036
23,78504,7.0,25000,0.1074,1,0.32,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.270917596009623,10.12667110305036
25,186000,9.0,10000,0.1025,0,0.05,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.133507329024972,9.210440366976517
24,185000,4.0,35000,0.1242,0,0.19,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.128116509451258,10.463131911491967
25,185000,6.0,15000,0.1527,0,0.08,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12.128116509451258,9.61587214452889
24,62050,8.0,25000,0.1533,1,0.34,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.035711906538346,10.12667110305036
23,79416,7.0,25000,0.1521,1,0.31,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,11.282467730111303,10.12667110305036
21,14400,4.0,6250,0.1472,1,0.43,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9.575052927597383,8.740496729931813
24,79631,8.0,25000,0.157,1,0.31,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.285171301098336,10.12667110305036
24,79632,0.0,25000,0.1335,1,0.31,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.28518385878521,10.12667110305036
21,14400,0.0,1500,0.1099,0,0.1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.575052927597383,7.313886831633462
24,80000,6.0,25000,0.0662,1,0.31,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.289794413577894,10.12667110305036
26,80000,5.0,25000,0.1361,1,0.31,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.289794413577894,10.12667110305036
22,185000,4.0,25000,0.11359999999999999,0,0.14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.128116509451258,10.12667110305036
26,185000,10.0,5000,0.0768,0,0.03,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.128116509451258,8.517393171418904
24,184992,7.0,22000,0.1446,0,0.12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12.128073265506755,9.99884318585288
23,184000,5.0,2500,0.1183,0,0.01,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.122696471358964,7.824445930877619
24,172000,6.0,20000,0.13470000000000001,1,0.12,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.055255569732177,9.90353755128617
24,183000,2.0,20000,0.1149,0,0.11,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.117246896289503,9.90353755128617
22,183000,3.0,1000,0.1099,0,0.01,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.117246896289503,6.90875477931522
25,182952,9.0,15000,0.0603,0,0.08,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.116984568235837,9.61587214452889
23,74004,7.0,25000,0.1635,1,0.34,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.211887937471289,10.12667110305036
26,74004,10.0,25000,0.1099,1,0.34,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.211887937471289,10.12667110305036
25,81000,5.0,25000,0.0729,1,0.31,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.302216779257382,10.12667110305036
23,81600,1.0,25000,0.11359999999999999,1,0.31,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.309596795779068,10.12667110305036
24,82000,8.0,25000,0.1025,0,0.3,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.314486721293981,10.12667110305036
24,83000,5.0,25000,0.1112,0,0.3,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.326607934898927,10.12667110305036
24,83000,5.0,25000,0.1292,0,0.3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.326607934898927,10.12667110305036
24,180000,8.0,18000,0.1864,0,0.1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471,9.798182590890704
23,180000,8.0,28000,0.0751,0,0.16,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.100717685412471,10.239995502805316
23,14400,2.0,4000,0.16699999999999998,1,0.28,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9.575052927597383,8.294299608857235
22,14400,0.0,2100,0.1114,0,0.15,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.575052927597383,7.650168700845001
22,84500,6.0,25000,0.183,0,0.3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.344518647594766,10.12667110305036
24,85000,5.0,25000,0.10619999999999999,0,0.29,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.350418300109132,10.12667110305036
24,180000,7.0,14000,0.1199,0,0.08,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.100717685412471,9.546884034617925
26,180000,2.0,12000,0.09630000000000001,0,0.07,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.100717685412471,9.392745258631441
25,142800,9.0,10000,0.1825,1,0.06,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11.869207331664223,9.210440366976517
23,14664,0.0,6000,0.1099,1,0.41,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.593218981411551,8.699681400989514
24,87000,8.0,25000,0.1484,0,0.29,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11.373674891823535,10.12667110305036
24,75000,0.0,25000,0.147,1,0.33,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,11.225256725762893,10.12667110305036
23,76000,7.0,25000,0.1602,1,0.33,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.23850177707664,10.12667110305036
23,66215,1.0,25000,0.1537,1,0.32,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.100677404565232,10.12667110305036
25,90000,9.0,25000,0.1099,0,0.28,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.407576060361786,10.12667110305036
21,15000,0.0,6200,0.079,1,0.41,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.61587214452889,8.732465848349879
26,180000,2.0,25000,0.1099,0,0.14,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.100717685412471,10.12667110305036
24,180000,8.0,21000,0.1148,0,0.12,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.100717685412471,9.952325334619427
25,180000,9.0,20000,0.1426,0,0.11,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.100717685412471,9.90353755128617
26,180000,0.0,10000,0.08,0,0.06,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12.100717685412471,9.210440366976517
25,180000,3.0,9950,0.11259999999999999,0,0.06,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.100717685412471,9.205428327615163
23,15000,7.0,4475,0.1099,1,0.3,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.61587214452889,8.406485069431817
23,78000,2.0,25000,0.1632,1,0.32,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,11.264476926102367,10.12667110305036
25,66300,3.0,25000,0.1793,1,0.32,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.101960259016467,10.12667110305036
23,90000,0.0,25000,0.11359999999999999,0,0.28,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.407576060361786,10.12667110305036
24,79000,9.0,25000,0.1496,1,0.32,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.277215789596893,10.12667110305036
24,91800,4.0,25000,0.1343,0,0.27,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.427378469795439,10.12667110305036
25,92000,6.0,25000,0.12689999999999999,0,0.27,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.429554725537322,10.12667110305036
24,92000,1.0,25000,0.1273,0,0.27,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.429554725537322,10.12667110305036
23,93600,3.0,25000,0.1521,0,0.27,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.446796346169297,10.12667110305036
23,15000,1.0,1750,0.1268,0,0.12,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.61587214452889,7.467942332285852
23,70550,3.0,25000,0.19039999999999999,1,0.3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,11.164091131524941,10.12667110305036
25,83800,2.0,25000,0.1595,1,0.3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.336200219573199,10.12667110305036
26,175000,3.0,2600,0.08900000000000001,0,0.01,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.07254696717504,7.8636512654486515
25,175000,10.0,8000,0.079,0,0.05,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12.07254696717504,8.987321812850125
22,175000,6.0,18000,0.1099,0,0.1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.07254696717504,9.798182590890704
23,175000,8.0,21000,0.1199,0,0.12,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.07254696717504,9.952325334619427
23,15000,4.0,4000,0.1398,1,0.27,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.61587214452889,8.294299608857235
23,15000,4.0,4600,0.1099,1,0.31,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.61587214452889,8.434028950155469
22,88000,6.0,25000,0.1558,1,0.28,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.385103457032141,10.12667110305036
25,74800,2.0,25000,0.1099,1,0.28,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.222586532857163,10.12667110305036
25,88000,0.0,25000,0.1496,1,0.28,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.385103457032141,10.12667110305036
25,15000,2.0,1750,0.1531,0,0.12,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.61587214452889,7.467942332285852
26,88000,2.0,25000,0.1565,1,0.28,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.385103457032141,10.12667110305036
25,100000,1.0,25000,0.0933,0,0.25,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.51293546492023,10.12667110305036
23,15000,0.0,3600,0.13470000000000001,1,0.24,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9.61587214452889,8.188966863648876
24,102400,8.0,25000,0.1036,0,0.24,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.536651757164861,10.12667110305036
24,92000,1.0,25000,0.1677,1,0.27,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.429554725537322,10.12667110305036
23,93000,0.0,25000,0.1459,1,0.27,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.440365524765756,10.12667110305036
22,175000,6.0,3500,0.1191,0,0.02,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12.07254696717504,8.160803920954665
23,175000,3.0,7200,0.08380000000000001,0,0.04,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.07254696717504,8.881975184248867
25,174708,9.0,9000,0.1059,0,0.05,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.07087701168129,9.105090961257085
25,174000,2.0,8800,0.1427,0,0.05,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.066816325306588,9.082620630373812
26,174000,8.0,12000,0.1253,0,0.07,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.066816325306588,9.392745258631441
25,162000,5.0,25000,0.16,1,0.15,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.995357787034976,10.12667110305036
26,173467,10.0,10000,0.11710000000000001,0,0.06,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.063748423317918,9.210440366976517
21,15000,0.0,3175,0.11539999999999999,1,0.21,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9.61587214452889,8.063377822367027
25,96000,2.0,25000,0.1568,1,0.26,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.472113887062386,10.12667110305036
21,15120,0.0,1500,0.1059,0,0.1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.623839785112668,7.313886831633462
24,97908,8.0,25000,0.1261,1,0.26,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.491793754834617,10.12667110305036
26,110000,3.0,25000,0.1099,0,0.23,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11.608244735642321,10.12667110305036
23,15204,7.0,2800,0.0849,1,0.18,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.629379600111465,7.937731775260109
25,159600,0.0,30000,0.1727,1,0.19,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.980432229642377,10.308985993422082
24,171500,6.0,18000,0.08900000000000001,0,0.1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.052344376474922,9.798182590890704
25,170004,3.0,10000,0.11109999999999999,0,0.06,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.043583127364586,9.210440366976517
24,158004,0.0,25000,0.1459,1,0.16,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.970381957078013,10.12667110305036
26,170000,0.0,13000,0.1242,0,0.08,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.04355959836804,9.472781556562168
24,83300,0.0,25000,0.1099,1,0.26,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.330215832884798,10.12667110305036
24,110000,7.0,25000,0.157,0,0.23,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321,10.12667110305036
22,15360,7.0,2500,0.1253,1,0.16,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9.639587108749145,7.824445930877619
25,134300,3.0,5000,0.1649,1,0.03,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.807838828499989,8.517393171418904
25,170000,2.0,20000,0.07490000000000001,0,0.12,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.04355959836804,9.90353755128617
22,100580,6.0,25000,0.1496,1,0.25,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.51871865201099,10.12667110305036
25,113000,7.0,25000,0.1273,0,0.22,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11.635151947212842,10.12667110305036
24,120000,8.0,25000,0.1065,0,0.21,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.695255355062795,10.12667110305036
25,120000,6.0,25000,0.1074,0,0.21,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.695255355062795,10.12667110305036
23,120000,7.0,25000,0.0999,0,0.21,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.695255355062795,10.12667110305036
24,91800,5.0,25000,0.1533,1,0.23,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.427378469795439,10.12667110305036
21,15600,5.0,1000,0.0729,0,0.06,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.65509029374725,6.90875477931522
26,108000,2.0,25000,0.1505,1,0.23,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.58989576532275,10.12667110305036
26,129996,6.0,25000,0.1075,0,0.19,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11.775266652248366,10.12667110305036
23,130000,4.0,25000,0.1602,0,0.19,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.775297421715827,10.12667110305036
23,130000,7.0,25000,0.1149,0,0.19,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.775297421715827,10.12667110305036
25,170000,4.0,20000,0.1253,0,0.12,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.04355959836804,9.90353755128617
26,170000,0.0,12000,0.13570000000000002,0,0.07,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12.04355959836804,9.392745258631441
22,169000,1.0,14000,0.1114,0,0.08,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.037659911047468,9.546884034617925
26,168750,10.0,24250,0.12869999999999998,0,0.14,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.036179534643145,10.096213132628804
23,168600,3.0,20000,0.1158,0,0.12,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.035290255730404,9.90353755128617
24,168288,5.0,1800,0.1112,0,0.01,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.03343801856575,7.496097345175956
25,168000,2.0,35000,0.1065,0,0.21,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.031725210748633,10.463131911491967
24,133300,6.0,25000,0.10369999999999999,0,0.19,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.80036500801413,10.12667110305036
24,15600,5.0,3300,0.0639,1,0.21,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9.65509029374725,8.101980731853192
24,134000,8.0,25000,0.1607,0,0.19,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.80560254159177,10.12667110305036
25,134000,7.0,25000,0.10619999999999999,0,0.19,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.80560254159177,10.12667110305036
25,15600,0.0,3200,0.1809,1,0.21,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.65509029374725,8.071218539969863
25,135000,5.0,25000,0.11359999999999999,0,0.19,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.813037464800539,10.12667110305036
26,135660,10.0,25000,0.1253,0,0.18,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11.817914405842503,10.12667110305036
25,145000,0.0,25000,0.0999,0,0.17,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.884495917930655,10.12667110305036
23,150000,4.0,25000,0.1036,0,0.17,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11.918397239722838,10.12667110305036
23,165000,3.0,9600,0.0599,0,0.06,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.013706813470414,9.169622538697624
22,153000,5.0,24000,0.1562,1,0.16,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.938199736300925,10.085850775128717
24,165000,5.0,20000,0.10369999999999999,0,0.12,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.013706813470414,9.90353755128617
25,165000,0.0,25000,0.1974,0,0.15,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.013706813470414,10.12667110305036
21,165000,5.0,20000,0.0691,0,0.12,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.013706813470414,9.90353755128617
23,16000,7.0,6000,0.079,1,0.38,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.680406499268875,8.699681400989514
